"KG_NUMMER";"ANZ_GST";"ANZ_GST_GK";"FL_GST_GK";"ANZ_EZ";"ANZ_TP";"ANZ_EP";"ANZ_PP";"ANZ_MP";"ANZ_GP";"ANZ_GP_E";"ANZ_GP_G";"ANZ_GP_S";"ANZ_ADRESSEN";"ANZ_GEBAEUDE";"FL_GEBAEUDE";"ANZ_GEBAEUDENEBENFLAECHEN";"FL_GEBAEUDENEBENFLAECHEN";"ANZ_AECKER_WIESEN_WEIDEN";"FL_AECKER_WIESEN_WEIDEN";"ANZ_DAUERKULTUR_ERWERB";"FL_DAUERKULTUR_ERWERB";"ANZ_VERBUSCHTE_FLAECHEN";"FL_VERBUSCHTE_FLAECHEN";"ANZ_GAERTEN";"FL_GAERTEN";"ANZ_WEINGAERTEN";"FL_WEINGAERTEN";"ANZ_ALPEN";"FL_ALPEN";"ANZ_WAELDER";"FL_WAELDER";"ANZ_KRUMMHOLZFLAECHEN";"FL_KRUMMHOLZFLAECHEN";"ANZ_FORSTSTRASSEN";"FL_FORSTSTRASSEN";"ANZ_FLIESSENDE_GEWAESSER";"FL_FLIESSENDE_GEWAESSER";"ANZ_STEHENDE_GEWAESSER";"FL_STEHENDE_GEWAESSER";"ANZ_GEWAESSERRANDFLAECHEN";"FL_GEWAESSERRANDFLAECHEN";"ANZ_FEUCHTGEBIETE";"FL_FEUCHTGEBIETE";"ANZ_STRASSENVERKEHRSANL";"FL_STRASSENVERKEHRSANL";"ANZ_VERKEHRSRANDFLAECHEN";"FL_VERKEHRSRANDFLAECHEN";"ANZ_PARKPLAETZE";"FL_PARKPLAETZE";"ANZ_SCHIENENVERKEHRSANL";"FL_SCHIENENVERKEHRSANL";"ANZ_BETRIEBSFLAECHEN";"FL_BETRIEBSFLAECHEN";"ANZ_ABBAU_HALDEN_DEPONIEN";"FL_ABBAU_HALDEN_DEPONIEN";"ANZ_FREIZEITFLAECHEN";"FL_FREIZEITFLAECHEN";"ANZ_FRIEDHOEFE";"FL_FRIEDHOEFE";"ANZ_VEGETATIONSARME_FL";"FL_VEGETATIONSARME_FL";"ANZ_FELS_GEROELL";"FL_FELS_GEROELL";"ANZ_GLETSCHER";"FL_GLETSCHER";"RZI_ANZ_RECHTL_WEINGARTEN";"RZI_FL_RECHTL_WEINGARTEN";"RZI_ANZ_RECHTL_KEIN_WEING";"RZI_FL_RECHTL_KEIN_WEING";"RZI_ANZ_RECHTL_WALD";"RZI_FL_RECHTL_WALD";"RZI_ANZ_RECHTL_NICHT_WALD";"RZI_FL_RECHTL_NICHT_WALD";"FL_GES_VERWALTUNGSEINHEIT"
"64301";409;5;40981;59;5;14;;;1321;1068;116;;;91;18322;18;13110;193;2444348;;;63;139640;26;22229;;;;;177;5694607;;;;;;;;;;;;;101;201716;;;;;;;2;7127;1;405;;;;;2;756;;;;;;;;;;;;;8542260
"64302";623;34;191889;191;5;12;;;3074;2040;872;;;207;35091;51;15857;198;1430635;;;49;52776;145;104622;;;;;202;2951141;;;;;12;42964;;;1;830;;;115;203131;;;;;;;8;16232;;;4;5224;;;7;3147;;;;;;;;;;;;;4861650
"64303";673;58;88395;225;3;13;;;2125;1019;398;;;147;34209;23;8848;291;1397337;2;11379;15;14908;136;127904;;;;;218;1501870;;;;;6;15130;3;2883;;;;;101;138909;;;;;2;16219;8;12978;;;3;13852;;;;;;;;;;;;;;;;;3296426
"64304";567;3;2722;151;5;12;;;2399;1859;22;;;126;18597;18;5941;166;1473238;;;30;65559;67;48065;;;;;282;6723127;;;;;11;64151;3;17980;1;406;1;1605;169;247318;;;;;;;6;4663;1;908;;;;;20;6941;;;;;;;;;;;;;8678499
"64305";623;17;20334;90;3;36;;;873;353;130;;;138;27637;5;2923;300;3665503;;;66;74337;33;28893;;;;;250;3852773;;;;;1;3223;2;1101;;;;;128;123041;;;1;792;;;;;;;1;1494;;;1;641;;;;;;;;;;;;;7782358
"64306";1344;73;1770304;254;12;34;;;3725;2533;762;;;273;49109;59;25775;492;4993306;;;192;503330;132;92925;;;81;2106865;632;14259088;;;;;9;72110;6;3312;;;;;438;494890;;;;;;;21;25568;;;7;31624;;;3;1959;;;;;;;;;;;;;22659861
"64307";844;60;92474;222;3;17;;;2471;1839;359;;;242;40384;42;13937;252;2810767;;;49;72744;172;125976;;;;;306;2757931;;;;;8;30355;2;6162;;;;;155;242311;;;;;;;11;26032;1;54700;5;14815;2;4103;4;1101;;;;;;;;;;;;;6201318
"64308";542;21;36415;70;3;28;;;1505;901;334;;;84;25421;26;10292;304;2590755;;;47;36416;28;22432;;;;;164;1835251;;;;;16;29646;1;155;;;;;78;152713;;;;;;;1;690;;;1;1488;;;;;;;;;;;;;;;;;4705259
"64309";1048;137;579427;256;2;26;;;3010;1025;1396;;;227;42160;40;9641;546;2380501;;;41;31768;160;151690;;;;;306;2328751;;;;;9;68612;;;;;;;114;145705;;;;;2;19510;2;457;;;;;;;;;;;;;;;;;;;;;5178795
"64310";886;109;217765;268;4;26;;;2635;1534;739;;;268;57309;25;7881;252;3658317;;;35;27106;236;173454;;;;;281;4164219;;;;;5;19894;2;2469;;;;;208;265652;;;2;1566;;;13;21802;;;3;10907;2;5045;1;274;;;;;;;;;;;;;8415895
"64311";1238;97;598915;216;7;60;;;4611;1970;2198;;;254;64025;21;4338;628;6894250;21;159511;104;113272;108;95992;;;;;493;5726511;;;;;10;91444;2;486;;;;;266;368687;;;;;;;111;105019;1;20271;1;1666;;;1;10440;;;;;;;;;;;;;13655912
"64312";760;26;105934;90;7;37;;;2667;1743;686;;;133;32663;44;20119;374;3964471;1;2364;31;23652;38;36942;;;;;341;3061065;;;;;11;112361;;;;;;;90;172141;;;;;;;4;4598;;;;;;;2;541;;;;;;;;;;;;;7430917
"64313";1360;143;250281;276;5;56;;;4499;1650;1878;;;285;76081;49;25760;612;7104855;1;3274;65;79623;171;141872;;;;;584;9302452;;;;;16;110515;2;260;;;;;236;357628;;;;;;;9;12355;;;3;5856;;;1;716;;;;;;;;;;;;;17221247
"64314";631;8;17709;77;3;21;;;2158;1864;178;;;125;22068;29;12877;288;2628306;;;110;225140;33;30274;;;1;5944;285;5453753;;;;;3;14463;;;;;;;183;179275;;;;;;;2;2573;1;3441;;;;;10;3174;;;;;;;;;;;;;8581288
"64315";1899;197;445431;491;6;80;;;6819;3216;2158;;;484;109027;104;56995;782;9673173;2;6263;93;240525;310;259989;;;;;737;8081885;;;;;11;49099;5;5894;;;;;351;531630;;;;;;;20;28991;;;1;2208;;;1;135;;;;;;;;;;;;;19045814
"64316";766;18;90973;208;6;29;;;2735;2208;228;;;215;41062;50;30851;299;3692760;1;11300;88;182051;106;86130;;;3;73094;350;7961506;;;;;12;73478;2;7599;;;;;179;242203;;;1;2240;;;15;46916;;;1;1337;1;485;1;1027;;;;;;;;;;;;;12454039
"64317";397;2;7297;39;4;26;;;736;377;71;;;78;28857;34;20022;239;2950100;;;41;48271;8;2920;;;;;158;2135756;;;;;1;3895;1;50;;;;;83;98763;;;;;;;6;9164;;;;;;;;;;;;;;;;;;;;;5297798
"64318";461;6;12698;56;2;10;;;1413;1239;58;;;93;16190;18;5201;166;1718177;;;72;151534;11;10344;;;5;38051;242;3124347;;;;;1;15709;;;;;;;84;134778;;;;;;;4;2224;;;;;;;12;4459;;;;;;;;;;;;;5221014
"64319";574;14;89265;83;4;27;;;1410;1029;187;;;141;34899;31;11515;298;3896673;;;46;45614;37;27845;;;;;179;3651334;;;;;3;14015;1;2103;;;;;175;235174;;;1;1237;;;2;479;;;;;;;1;281;;;;;;;;;;;;;7921169
"64320";938;43;352085;172;6;52;;;2052;982;532;;;218;49655;22;12385;362;5298877;1;63;57;56296;75;60034;;;;;393;5517319;;;;;10;79255;3;3190;;;;;196;195422;;;1;2456;;;27;53581;4;38196;1;5573;;;6;1692;;;;;;;;;;;;;11373994
"64321";543;;;65;4;13;;;1135;1038;;;;117;21936;18;6564;248;3600100;;;53;81516;11;5146;;;;;235;2896489;;;;;1;7322;;;;;;;123;208846;;;;;;;1;498;;;;;;;8;3547;;;;;;;;;;;;;6831964
"64322";1515;261;333644;643;4;38;;;5629;3118;1712;;;560;125981;158;54514;387;2460068;2;6466;86;99999;550;413953;;;;;215;1126621;;;;;12;25864;2;3814;;;;;131;296838;;;4;10437;;;20;26207;;;12;56559;2;10017;2;521;;;;;;;;;;;;;4717859
"64323";702;93;251462;265;11;85;;;5131;2876;929;;;229;80971;48;33104;343;7598715;6;19782;43;58129;128;115645;;;;;342;10241891;;;;;9;55870;6;2285;;;;;206;523698;;;1;755;;;15;23430;;;3;6421;;;1;377;;;;;;;;;;;;;18761073
"65001";642;6;20612;300;5;4;;;3630;3212;73;;;260;63335;;;115;2821225;1;18117;4;3108;263;244537;;;;;154;1015598;;;8;2849;6;83845;1;815;2;55697;;;62;194568;22;114125;;;2;25829;70;204555;;;3;15711;;;;;;;;;;;;;;;;;4863914
"65002";599;15;13381;161;9;3;;;2720;2391;79;;;165;37726;;;143;2213570;18;126717;104;1289162;106;79780;;;;;259;12920709;;;120;260545;6;36149;5;3356;1;111;;;107;139951;13;57322;;;1;5056;71;51266;4;53017;16;47544;;;;;;;;;;;;;;;;;17321981
"65003";310;191;1527185;182;3;18;;;2783;1038;1519;;;109;40542;2;25;85;2894901;1;9211;29;49212;118;134440;;;;;65;1036105;;;25;11755;15;70050;;;5;8677;;;57;99438;1;2136;;;;;17;97631;;;;;;;;;;;;;;;;;;;;;4454123
"65004";1253;76;167680;713;1;7;;;7197;5558;492;;;771;146556;3;539;112;972738;;;40;246875;787;605704;;;1;10158;117;4478370;;;55;93689;7;42740;5;4942;3;26998;;;155;172827;20;22894;;;1;4767;56;75471;2;6571;14;37273;;;;;;;;;;;;;;;;;6949112
"65005";339;18;122834;164;4;12;;;1841;1456;294;;;175;28003;5;487;93;1671961;;;31;121102;137;85080;;;;;61;1359251;;;15;15026;24;40219;1;149;4;31684;1;1858;50;92130;7;41475;;;1;10189;31;31443;;;1;808;;;;;;;;;;;;;;;;;3530865
"65006";1241;320;1425123;739;6;22;;;5580;2954;1964;;;729;222767;6;444;264;1704795;1;629;11;13748;680;480698;;;;;69;540753;;;;;5;157557;1;115;4;63147;;;152;243176;21;109223;1;216;13;142669;89;770055;;;11;56059;;;;;;;;;;;;;;;;;4506051
"65007";758;462;2727717;453;6;19;;;5343;2404;2755;;;370;83569;4;185;159;3839155;;;23;68591;386;369782;;;;;173;3504665;;;86;71198;11;71310;7;10186;;;1;1907;99;217085;5;19326;;;;;28;98305;;;6;45782;;;;;;;;;;;;;;;;;8401046
"65008";373;2;3902;98;12;10;;;1840;1529;16;;;74;12220;;;87;1671112;3;7151;55;952349;22;13787;;;2;473324;250;13843894;;;165;342259;6;40434;3;563;;;;;65;105136;;;;;;;16;13222;;;;;;;;;;;;;;;;;3;2686;;;17475451
"65009";599;277;2546573;273;9;15;;;3524;1331;1848;;;244;83870;1;242;246;4697871;;;13;55334;195;207009;;;;;105;1177485;;;44;21832;9;54022;2;8236;4;22541;;;120;199688;30;90934;;;1;7506;62;171619;4;206107;2;70299;;;;;;;;;;;;;;;;;7074595
"65010";1556;92;898196;903;8;10;;;8676;6036;662;;;979;256288;26;3057;125;2198019;6;4337;44;358522;1031;867391;;;;;138;4329240;;;58;89498;1;5037;3;24054;;;1;6381;195;292823;27;53158;2;334;5;11542;61;168316;1;56065;16;61459;4;22939;;;;;;;;;;;3;2254;;;8808460
"65011";1082;40;62857;352;8;8;1;;4745;2585;265;;;407;65226;31;2722;290;2683188;7;145502;99;486267;310;221262;;;10;242728;349;17105527;;;181;465964;4;159278;4;53008;1;35801;;;149;167853;14;68083;;;10;97529;80;104202;;;3;8933;1;694;;;;;;;;;;;1;594;;;22113767
"65012";974;28;48933;531;5;11;;;4883;3725;225;;;661;152981;;;100;1697206;1;5319;11;31877;563;372060;;;;;45;452317;;;1;5361;6;58393;;;5;62091;;;127;287557;22;82645;4;6371;1;18354;82;109299;4;108701;14;27704;1;554;;;;;;;;;;;;;;;3478790
"65013";3301;669;914216;1864;6;33;;;19532;14449;4619;;;2202;550077;12;304;116;711520;2;8964;45;73821;2093;1061960;;;;;62;650340;;;11;13350;15;271221;1;683;4;34329;;;352;495152;17;70248;28;32079;3;26497;196;404646;;;45;193505;3;9032;1;235;;;;;;;;;;;;;4607963
"65014";229;1;5000;58;14;3;;;1356;701;13;;;63;10065;;;71;640843;;;17;75804;13;9650;;;32;2110754;165;31679390;7;1702186;60;316222;16;64138;8;1047;;;;;105;297070;;;;;;;10;10629;2;4121;;;;;5;1051684;3;103477;;;;;;;1;107;;;38077080
"65015";421;1;617;109;10;3;;;1608;1284;6;;;127;22667;;;123;2018914;10;59490;79;434467;66;52115;;;;;211;9855346;;;108;254563;10;39655;7;1574;1;12487;;;86;74997;6;25061;;;3;8549;60;43587;;;;;;;;;;;;;;;;;6;4677;;;12903472
"65016";239;5;29811;67;8;19;;;1725;1120;40;;;70;15299;2;203;74;1734215;1;39940;48;632878;12;6816;;;5;960402;115;15611582;;;74;451009;4;42884;12;2917;;;1;513;61;103268;;;;;;;60;38967;2;16970;;;;;;;;;;;;;;;4;10329;;;19657863
"65017";585;139;745916;203;10;28;;;3110;1813;1115;;;152;37868;5;87;159;3619970;;;10;54997;142;96273;;;;;208;3926095;;;72;45003;10;249315;2;1004;6;34691;;;86;173561;8;45618;;;;;43;85223;4;208211;1;600;1;899;;;;;;;;;;;3;1321;;;8579415
"65018";662;16;17355;226;8;8;;;3371;2529;197;;;260;69577;17;2077;267;4460697;;;109;599412;158;149948;;;;;233;7833127;;;87;136505;14;53682;1;2465;2;633;;;165;231538;9;46329;;;3;16091;108;159193;3;49141;2;11988;;;1;3401;2;5291;;;;;;;;;;;13831095
"65019";618;27;89281;307;7;15;;;2470;1939;204;;;286;37781;1;23;39;758595;1;1318;11;53905;288;174925;;;;;180;6498982;;;99;138366;20;8580;;;7;15287;;;63;88910;9;32744;3;4390;;;27;19842;;;16;30810;;;;;;;;;;;;;;;;;7864458
"65020";361;;;97;11;5;;;1898;1426;;;;100;18227;1;2;117;1661997;;;45;266040;48;25316;;;20;5945692;237;15360965;2;263774;81;218983;;;6;107134;;;1;22462;134;278052;4;37723;;;;;32;90030;;;2;3644;;;1;1245212;3;809568;;;;;;;1;1198;;;26354821
"65021";460;1;5796;126;6;5;;;2534;2094;26;;;133;24290;17;4904;200;2068128;1;192;104;374432;101;100190;;;;;143;2974094;;;67;83911;4;103373;1;456;2;45202;;;58;100673;4;68708;3;4785;2;22930;47;45409;;;3;6952;;;;;;;;;;;;;;;;;6028629
"65022";826;193;492607;531;3;27;;;4637;3216;1257;;;500;162256;1;113;70;959098;39;675616;14;30533;486;395387;;;;;58;2009960;;;10;48722;13;65727;1;3294;12;52447;3;22361;127;160209;30;30362;;;6;40255;50;436233;1;12271;10;54291;6;13983;;;;;;;;;;;;;;;5173118
"65023";719;99;1837110;140;16;17;;;3245;2217;765;;;172;42259;3;506;294;4565136;;;87;546917;80;57029;;;;;296;6850096;;;171;161700;8;10909;5;13461;1;285;2;9819;134;290063;12;43768;;;;;84;204277;1;29275;1;837;;;;;;;;;;;;;4;2107;;;12826337
"65024";712;56;420189;198;21;23;;;3016;1966;612;;;211;40916;2;233;245;3859609;;;161;529819;108;117157;;;;;418;11153813;;;162;276708;28;13347;7;2452;1;7031;;;190;150636;2;803;;;;;99;73304;;;1;1198;;;;;;;;;;;;;2;2378;;;16227026
"65025";326;8;296607;108;8;2;;;1990;1636;183;;;118;18297;2;204;135;1494325;;;30;325239;59;39575;;;8;616266;139;21191746;;;26;263221;25;66334;4;2339;1;442;;;85;170794;3;3715;;;;;19;18029;;;;;2;1582;;;;;;;;;;;1;14803;;;24212108
"65026";526;80;98494;226;4;11;;;3137;2609;378;;;215;42972;2;77;147;1879918;1;2438;32;106568;218;186737;;;;;92;2222000;;;36;69970;6;86340;;;1;17758;;;82;89960;9;10988;;;;;48;41360;1;5899;2;5614;;;;;;;;;;;;;3;991;;;4768599
"65027";675;12;85765;192;10;10;;;3809;3185;139;;;188;33939;21;5796;146;1982802;1;53906;84;635279;155;88095;;;3;15137;286;13121276;;;170;348861;15;147302;3;803;3;19807;;;67;110066;6;55087;4;1605;;;24;28771;1;4715;2;15498;2;3162;;;;;;;;;;;;;;;16671907
"65028";706;88;249165;253;9;10;;;5616;4830;531;;;240;51028;2;220;254;2841556;4;36760;69;221281;181;130875;;;;;174;4423194;;;78;110243;13;167868;8;13429;5;52113;27;90026;131;174676;17;73987;4;3236;;;79;107144;;;6;17258;;;;;;;;;;;;;1;2462;;;8514894
"65029";355;7;7937;92;5;3;;;1241;999;26;;;144;27479;20;4619;148;2419568;;;73;867458;81;62427;;;;;95;5559606;;;70;159634;8;78979;6;1709;3;20741;;;76;75399;2;40345;;;1;24865;55;51873;1;848;;;;;;;;;;;;;;;;;;;9395550
"65030";1075;8;24396;261;10;19;;;5071;4316;51;;;247;55306;2;37;486;4888054;7;91876;180;339391;164;188693;;;5;360623;569;15577835;2;336487;138;330732;40;62444;8;3485;18;15121;;;195;182733;17;27391;;;2;3029;134;164989;;;;;;;1;2218;1;24088;;;;;;;3;1162;;;22654532
"65031";283;14;14525;153;4;7;;;2157;1689;90;;;135;33235;7;960;88;2107215;1;10978;4;56412;122;112020;;;;;54;2341290;;;40;42241;6;14150;4;1671;;;;;39;61752;;;;;1;13279;15;35974;;;2;15039;;;;;;;;;;;;;1;791;;;4846216
"65032";701;4;2729;159;6;13;;;3298;2792;33;;;177;41415;7;329;332;2494827;;;142;266408;100;73875;;;;;157;3684792;;;47;62790;4;194258;4;2950;4;79811;16;43072;81;139922;22;213848;;;5;86407;69;87624;;;1;1391;;;;;;;;;;;;;;;;;7473719
"65033";84;56;1477220;33;4;9;;;1036;319;696;;;23;13695;2;132;28;1203561;;;12;41794;10;13413;;;;;35;2312560;;;21;78927;2;31034;;;1;13819;;;14;51274;2;8594;;;;;15;38769;3;75420;;;;;;;;;;;;;;;;;;;3882992
"65034";838;4;6254;359;7;10;;;3409;1826;51;;;334;60084;75;11779;181;1874655;7;6364;95;860020;258;167450;;;;;164;10464042;;;94;314540;12;180791;7;3691;3;32304;5;31016;107;159556;12;156568;5;3070;1;29208;57;56788;;;10;42713;3;2731;;;;;;;;;;;;;;;14457370
"65035";407;242;3110486;265;5;13;;;2816;1025;1452;;;212;101078;;;65;2588568;1;12136;8;15403;245;184464;;;;;40;1254712;;;13;23944;4;73585;7;10621;3;9856;;;55;179564;14;94973;2;14385;1;25969;46;145971;;;5;9064;;;;;;;;;;;;;;;;;4744293
"65036";626;396;771134;488;1;8;;;3897;1927;1832;;;376;124279;1;8;35;476950;3;8559;1;3013;462;367607;;;;;1;2852;;;;;12;27856;1;83;2;20935;;;96;97125;12;9250;4;5073;2;8288;32;72389;;;9;36929;3;6340;;;;;;;;;;;;;;;1267536
"65037";351;2;2173;90;12;18;;;2779;2185;15;;;116;19253;17;4106;113;1971799;;;51;370296;71;46694;;;1;5251;143;9275378;;;65;212849;12;95579;3;1147;4;19486;;;65;103238;10;52248;3;7048;;;32;29937;1;5256;1;841;;;;;;;;;;;;;;;;;12220406
"65038";1547;348;861169;1035;3;21;;;8311;5324;2513;;;1026;414014;65;12467;146;981889;3;24445;7;16374;1013;825766;;;;;19;388877;;;1;3047;8;183680;4;45420;;;;;194;414682;8;28010;1;3950;16;75426;105;567558;;;24;164443;5;12138;;;;;;;;;;;;;;;4162186
"65101";892;280;425177;494;10;32;;;6791;4542;1367;;;441;93969;45;9143;249;3273193;;;69;560404;442;307171;;;;;138;4280317;;;30;86005;11;157456;1;704;5;74897;5;17230;130;175353;7;9130;;;2;4547;63;126795;3;58195;4;55993;;;;;;;;;;;;;;;;;9290502
"65102";956;15;40650;246;7;12;;;4778;3201;137;;;226;42281;2;388;428;3874516;;;101;148043;134;141698;;;57;3303141;390;12831807;2;169067;95;185652;6;28372;11;15832;;;;;157;181406;3;1349;;;;;85;98481;;;5;4270;;;1;10761;2;53673;;;;;;;3;8107;;;21090737
"65103";267;50;124827;88;3;5;;;1965;1523;311;;;110;23583;3;536;109;1065703;;;11;4292;81;60064;;;;;13;31296;;;;;4;12337;;;1;648;;;60;62710;10;21362;;;;;36;36801;;;2;2991;;;;;;;;;;;;;;;;;1322323
"65104";544;84;157042;140;4;20;;;5632;4920;531;;;181;41283;5;198;260;3612160;;;38;30742;147;116408;;;;;141;1187830;;;4;8788;22;33807;1;971;;;;;80;114359;15;27251;;;;;64;86912;;;;;;;;;;;;;;;;;;;;;5260709
"65105";940;262;324254;363;10;16;;;6213;4687;1266;;;391;92950;11;2532;293;3419043;;;65;74769;378;302913;;;;;83;4846367;;;12;71174;27;184815;7;10758;16;75222;;;147;308448;29;121137;1;6258;;;102;143857;7;136333;4;12606;1;1560;11;118384;;;;;;;;;;;;;9929126
"65106";544;54;243929;119;6;7;;;3800;3136;510;;;137;51234;8;3150;184;3222789;;;57;225307;67;44998;;;;;211;3246833;;;82;67473;8;20623;5;8808;7;8721;;;96;204378;16;30726;3;1025;;;56;290322;;;;;;;;;;;;;;;;;;;;;7426387
"65107";647;3;6779;136;8;6;;;2442;1714;23;;;159;26274;1;8;294;2374949;;;73;180483;92;88785;;;18;262132;258;6115430;;;65;101944;8;7219;4;4294;;;;;120;152313;2;300;;;;;82;60761;;;2;1982;;;;;;;;;;;;;1;596;;;9376874
"65108";815;19;41204;188;26;24;;;4049;2761;159;;;245;45280;9;897;327;5035713;;;72;339645;150;92984;;;54;7443357;370;45458574;16;3907373;193;756464;45;210364;10;22556;1;1502;;;227;310338;7;6030;2;2081;;;30;21552;1;3812;6;22534;1;2030;10;4225082;17;5897612;;;;;;;6;21148;;;73805780
"65109";502;5;59533;117;18;23;;;4415;3962;94;;;151;36933;12;2530;185;2301529;4;71932;92;1050914;51;47461;;;15;3063607;197;39257585;;;85;619556;18;130283;10;5536;3;6764;;;125;226818;3;1256;;;;;54;92592;1;1028;1;5547;;;;;;;;;;;;;12;70315;;;46921871
"65110";729;34;138682;262;9;7;;;4467;3190;245;;;315;77644;10;1097;318;6830522;;;128;290833;166;142481;;;;;162;9330638;;;47;255910;55;87258;19;6463;8;24613;;;176;251355;12;28310;3;1297;;;123;173198;2;3965;;;;;;;;;;;;;;;;;;;17505584
"65111";270;;;81;7;5;;;1504;1128;;;;102;33762;;;147;4099419;;;78;628911;34;30770;;;;;143;4878113;;;56;106814;1;1095;5;603;;;;;81;129549;2;291;;;;;63;83321;;;;;;;;;;;;;;;;;;;;;9992648
"65112";1002;305;778392;508;8;24;;;5086;3112;1494;;;430;87545;28;3385;206;3314762;5;18338;14;30852;464;356373;;;;;177;2975708;;;22;26854;10;194645;9;28313;2;14727;5;18708;97;160188;1;4894;;;;;44;78158;;;16;81218;;;;;;;;;;;;;;;;;7394668
"65113";175;74;68444;79;1;2;;;899;634;253;;;61;11662;2;217;42;252247;;;11;8551;80;62993;;;;;15;34484;;;;;1;6995;7;7311;;;;;36;23760;;;;;;;13;12347;;;24;257781;;;;;;;;;;;;;;;;;678348
"65114";815;10;8940;146;18;7;;;3048;1682;64;;;225;38474;6;998;229;1569497;3;10774;31;96584;138;107213;;;70;5311691;398;36256672;27;5370413;165;508286;26;134938;19;92170;3;4036;6;15432;155;147296;1;1738;;;;;16;14766;1;3393;5;18648;;;21;4661173;26;15037356;;;;;;;2;3005;;;69401548
"65115";853;23;124958;299;18;11;;;4298;3179;164;;;314;56035;18;1482;264;3167685;;;174;2781139;177;136017;;;13;497747;362;27655755;;;155;561798;26;64157;5;724;2;18009;;;227;354342;6;66537;1;6557;;;127;116259;3;3106;4;5285;1;1740;;;;;;;;;;;7;56173;;;35494374
"65116";2648;683;996008;2047;3;28;;;33782;28183;4327;;;1974;711801;155;11600;137;510160;3;6675;11;21882;1897;1626361;;;;;1;3570;;;;;8;48706;;;2;10318;;;464;725596;9;26493;4;24630;2;247912;97;342650;1;24186;21;142568;4;36941;;;;;;;;;;;;;;;4522049
"65117";585;164;419263;204;5;27;;;5701;4472;1096;;;231;61743;1;7;222;3391189;;;30;43672;186;170682;;;;;124;1524739;;;7;14027;12;90912;6;77854;12;61939;3;4860;112;215456;16;84082;;;;;71;100525;2;47948;9;56075;1;1683;;;;;;;;;;;;;;;5947393
"65118";156;28;58048;66;2;5;;;749;464;237;;;58;10507;3;548;63;534103;;;2;4691;55;50813;;;;;19;189378;;;2;599;4;56063;;;3;27738;;;22;18270;3;1908;;;2;7179;13;53651;;;;;;;;;;;;;;;;;;;;;955448
"65119";697;171;336157;360;3;12;;;3580;2309;919;;;377;120571;9;909;173;2302729;1;4547;6;19936;373;280202;;;;;14;114268;;;;;7;84051;;;1;54265;;;95;134032;8;14885;;;1;26944;30;82426;;;6;15927;3;5675;;;;;;;;;;;;;;;3261367
"65120";633;154;246519;330;1;11;;;3803;2646;934;;;373;75195;5;460;80;446838;;;15;12340;348;257574;;;;;86;284667;;;2;420;11;71757;1;2898;1;26843;;;87;102263;15;21632;1;2889;;;21;29498;;;6;106508;;;;;;;;;;;;;;;;;1441782
"65121";638;16;123680;87;9;25;;;3816;3214;170;;;127;26516;15;2069;284;2853572;;;159;620714;57;40708;;;;;328;17316333;;;97;334501;16;9112;1;192;2;5132;;;172;174431;3;2207;;;;;46;44329;;;1;4116;;;;;;;;;;;;;5;6564;;;21433932
"65122";403;;;117;9;14;;;2039;1820;2;;;144;36976;6;1243;194;3989271;;;73;417952;52;38759;;;;;147;6742683;;;39;74181;7;54529;1;1006;;;;;133;178926;7;11915;;;;;93;106639;;;;;;;;;;;;;;;;;;;;;11654080
"65123";571;58;562544;156;9;25;;;3666;2760;555;;;160;40927;4;541;284;3642832;;;101;160748;98;99637;;;;;208;17977241;;;61;294365;10;6958;1;120;;;;;126;147644;5;6770;;;;;31;58204;;;;;;;;;;;;;;;;;1;53;;;22435987
"65124";703;343;573123;445;2;7;;;4443;2534;1567;;;408;101557;7;1298;111;1411950;;;12;12043;409;286725;;;;;3;8411;;;;;7;18268;;;1;7972;;;104;143058;30;53212;;;2;7117;57;141937;1;37395;2;26657;;;;;;;;;;;;;;;;;2257600
"65125";485;;;50;4;3;;;1205;1105;;;;90;21446;;;261;2375022;;;112;233932;12;7830;;;;;214;4655839;;;86;97960;7;121398;2;180;4;26888;;;81;76671;6;52245;;;2;22811;85;58084;;;;;;;;;;;;;;;;;;;;;7750306
"65126";551;23;28855;127;4;10;;;2076;1679;143;;;186;35866;;;278;2505854;;;60;107821;92;61472;;;;;130;1279718;;;13;14313;2;24594;6;9440;1;574;;;89;91743;9;19471;1;598;;;101;86364;;;13;60542;;;;;;;;;;;;;;;;;4298370
"65127";339;4;24619;114;14;6;;;2772;2080;42;;;121;32567;2;628;171;2464737;1;11451;80;448033;61;59897;;;2;836266;143;15667904;;;66;363226;22;172000;8;2792;4;53158;;;110;123522;17;34565;;;2;19304;65;121895;9;509730;7;10940;;;3;9000;2;20547;;;;;;;;;;;20962162
"65128";831;4;6234;93;9;9;;;2462;1346;78;;;142;28254;2;55;374;2949645;;;108;189978;29;19349;;;75;3943812;456;19592751;6;1369090;194;421809;13;32663;3;4470;;;;;199;176129;1;748;;;;;78;60866;2;2649;;;;;10;3563875;11;4262112;;;;;;;9;39494;;;36618255
"65129";214;27;84639;49;15;10;;;1959;1397;192;;;72;12482;2;306;91;1605576;;;63;1033460;25;19711;;;3;113107;115;13820225;;;64;311385;4;43211;3;1690;1;958;;;73;79747;1;235;;;;;36;26513;;;;;;;1;2058;;;;;;;;;5;6083;;;17070664
