KG_NR;KG;Meridian;GKZ;PG;BKZ;PB;FA_NR;FA;GB_KZ;GB;VA_NR;VA;DS_NR;DS;BL_KZ;BL;FL
"74403";"Deutsch Griffen";"M31";"20503";"Deutsch-Griffen";"205";"Sankt Veit an der Glan";"059";"St. Veit Wolfsberg";"740";"Sankt Veit an der Glan";"72";"Klagenfurt";"";"";"2";"Kärnten";71439458
"74404";"Glödnitz";"M31";"20506";"Glödnitz";"205";"Sankt Veit an der Glan";"059";"St. Veit Wolfsberg";"740";"Sankt Veit an der Glan";"72";"Klagenfurt";"";"";"2";"Kärnten";74653727
"74405";"Gruska";"M31";"20508";"Gurk";"205";"Sankt Veit an der Glan";"059";"St. Veit Wolfsberg";"740";"Sankt Veit an der Glan";"72";"Klagenfurt";"";"";"2";"Kärnten";7410244
"74406";"Gurk";"M31";"20508";"Gurk";"205";"Sankt Veit an der Glan";"059";"St. Veit Wolfsberg";"740";"Sankt Veit an der Glan";"72";"Klagenfurt";"";"";"2";"Kärnten";16539326
"74407";"Linder";"M31";"20531";"Weitensfeld im Gurktal";"205";"Sankt Veit an der Glan";"059";"St. Veit Wolfsberg";"740";"Sankt Veit an der Glan";"72";"Klagenfurt";"";"";"2";"Kärnten";14255526
"74408";"Pisweg";"M31";"20508";"Gurk";"205";"Sankt Veit an der Glan";"059";"St. Veit Wolfsberg";"740";"Sankt Veit an der Glan";"72";"Klagenfurt";"";"";"2";"Kärnten";15718623
"74409";"St. Georgen";"M31";"20530";"Straßburg";"205";"Sankt Veit an der Glan";"059";"St. Veit Wolfsberg";"740";"Sankt Veit an der Glan";"72";"Klagenfurt";"";"";"2";"Kärnten";39970247
"74410";"Straßburg Land";"M31";"20530";"Straßburg";"205";"Sankt Veit an der Glan";"059";"St. Veit Wolfsberg";"740";"Sankt Veit an der Glan";"72";"Klagenfurt";"";"";"2";"Kärnten";53593701
"74411";"Straßburg Stadt";"M31";"20530";"Straßburg";"205";"Sankt Veit an der Glan";"059";"St. Veit Wolfsberg";"740";"Sankt Veit an der Glan";"72";"Klagenfurt";"";"";"2";"Kärnten";4011740
"74412";"Thurnhof";"M31";"20531";"Weitensfeld im Gurktal";"205";"Sankt Veit an der Glan";"059";"St. Veit Wolfsberg";"740";"Sankt Veit an der Glan";"72";"Klagenfurt";"";"";"2";"Kärnten";19942053
"74413";"Weitensfeld";"M31";"20531";"Weitensfeld im Gurktal";"205";"Sankt Veit an der Glan";"059";"St. Veit Wolfsberg";"740";"Sankt Veit an der Glan";"72";"Klagenfurt";"";"";"2";"Kärnten";1236851
"74414";"Wullroß";"M31";"20531";"Weitensfeld im Gurktal";"205";"Sankt Veit an der Glan";"059";"St. Veit Wolfsberg";"740";"Sankt Veit an der Glan";"72";"Klagenfurt";"";"";"2";"Kärnten";23141878
"74415";"Zweinitz";"M31";"20531";"Weitensfeld im Gurktal";"205";"Sankt Veit an der Glan";"059";"St. Veit Wolfsberg";"740";"Sankt Veit an der Glan";"72";"Klagenfurt";"";"";"2";"Kärnten";10843033
"74501";"Dielach";"M31";"20520";"Mölbling";"205";"Sankt Veit an der Glan";"059";"St. Veit Wolfsberg";"740";"Sankt Veit an der Glan";"72";"Klagenfurt";"";"";"2";"Kärnten";12892715
"74502";"Dörfl";"M31";"20534";"Frauenstein";"205";"Sankt Veit an der Glan";"059";"St. Veit Wolfsberg";"740";"Sankt Veit an der Glan";"72";"Klagenfurt";"";"";"2";"Kärnten";20855282
"74503";"Liebenfels";"M31";"20515";"Liebenfels";"205";"Sankt Veit an der Glan";"059";"St. Veit Wolfsberg";"740";"Sankt Veit an der Glan";"72";"Klagenfurt";"";"";"2";"Kärnten";2774318
"74504";"Freundsam";"M31";"20515";"Liebenfels";"205";"Sankt Veit an der Glan";"059";"St. Veit Wolfsberg";"740";"Sankt Veit an der Glan";"72";"Klagenfurt";"";"";"2";"Kärnten";3559596
"74505";"Galling";"M31";"20527";"St. Veit an der Glan";"205";"Sankt Veit an der Glan";"059";"St. Veit Wolfsberg";"740";"Sankt Veit an der Glan";"72";"Klagenfurt";"";"";"2";"Kärnten";2939146
"74506";"Glantschach";"M31";"20515";"Liebenfels";"205";"Sankt Veit an der Glan";"059";"St. Veit Wolfsberg";"740";"Sankt Veit an der Glan";"72";"Klagenfurt";"";"";"2";"Kärnten";1277052
"74507";"Goggerwenig";"M31";"20523";"St. Georgen am Längsee";"205";"Sankt Veit an der Glan";"059";"St. Veit Wolfsberg";"740";"Sankt Veit an der Glan";"72";"Klagenfurt";"";"";"2";"Kärnten";11937643
"74508";"Gösseling";"M31";"20523";"St. Georgen am Längsee";"205";"Sankt Veit an der Glan";"059";"St. Veit Wolfsberg";"740";"Sankt Veit an der Glan";"72";"Klagenfurt";"";"";"2";"Kärnten";10665720
"74509";"Gradenegg";"M31";"20515";"Liebenfels";"205";"Sankt Veit an der Glan";"059";"St. Veit Wolfsberg";"740";"Sankt Veit an der Glan";"72";"Klagenfurt";"";"";"2";"Kärnten";1074398
"74510";"Grasdorf";"M31";"20534";"Frauenstein";"205";"Sankt Veit an der Glan";"059";"St. Veit Wolfsberg";"740";"Sankt Veit an der Glan";"72";"Klagenfurt";"";"";"2";"Kärnten";5479660
"74511";"Hardegg";"M31";"20515";"Liebenfels";"205";"Sankt Veit an der Glan";"059";"St. Veit Wolfsberg";"740";"Sankt Veit an der Glan";"72";"Klagenfurt";"";"";"2";"Kärnten";9179642
"74512";"Hörzendorf";"M31";"20527";"St. Veit an der Glan";"205";"Sankt Veit an der Glan";"059";"St. Veit Wolfsberg";"740";"Sankt Veit an der Glan";"72";"Klagenfurt";"";"";"2";"Kärnten";6822806
"74513";"Kraig";"M31";"20534";"Frauenstein";"205";"Sankt Veit an der Glan";"059";"St. Veit Wolfsberg";"740";"Sankt Veit an der Glan";"72";"Klagenfurt";"";"";"2";"Kärnten";13149166
"74514";"Launsdorf";"M31";"20523";"St. Georgen am Längsee";"205";"Sankt Veit an der Glan";"059";"St. Veit Wolfsberg";"740";"Sankt Veit an der Glan";"72";"Klagenfurt";"";"";"2";"Kärnten";18207197
"74515";"Leiten";"M31";"20534";"Frauenstein";"205";"Sankt Veit an der Glan";"059";"St. Veit Wolfsberg";"740";"Sankt Veit an der Glan";"72";"Klagenfurt";"";"";"2";"Kärnten";4250771
"74516";"Liemberg";"M31";"20515";"Liebenfels";"205";"Sankt Veit an der Glan";"059";"St. Veit Wolfsberg";"740";"Sankt Veit an der Glan";"72";"Klagenfurt";"";"";"2";"Kärnten";9814809
"74517";"Meiselding";"M31";"20520";"Mölbling";"205";"Sankt Veit an der Glan";"059";"St. Veit Wolfsberg";"740";"Sankt Veit an der Glan";"72";"Klagenfurt";"";"";"2";"Kärnten";9705072
"74518";"Niederdorf";"M31";"20527";"St. Veit an der Glan";"205";"Sankt Veit an der Glan";"059";"St. Veit Wolfsberg";"740";"Sankt Veit an der Glan";"72";"Klagenfurt";"";"";"2";"Kärnten";5692246
"74519";"Obermühlbach";"M31";"20534";"Frauenstein";"205";"Sankt Veit an der Glan";"059";"St. Veit Wolfsberg";"740";"Sankt Veit an der Glan";"72";"Klagenfurt";"";"";"2";"Kärnten";10631674
"74520";"Osterwitz";"M31";"20523";"St. Georgen am Längsee";"205";"Sankt Veit an der Glan";"059";"St. Veit Wolfsberg";"740";"Sankt Veit an der Glan";"72";"Klagenfurt";"";"";"2";"Kärnten";18867687
"74521";"Pfannhof";"M31";"20534";"Frauenstein";"205";"Sankt Veit an der Glan";"059";"St. Veit Wolfsberg";"740";"Sankt Veit an der Glan";"72";"Klagenfurt";"";"";"2";"Kärnten";2272220
"74522";"Pflausach";"M31";"20515";"Liebenfels";"205";"Sankt Veit an der Glan";"059";"St. Veit Wolfsberg";"740";"Sankt Veit an der Glan";"72";"Klagenfurt";"";"";"2";"Kärnten";5396998
"74523";"Projern";"M31";"20527";"St. Veit an der Glan";"205";"Sankt Veit an der Glan";"059";"St. Veit Wolfsberg";"740";"Sankt Veit an der Glan";"72";"Klagenfurt";"";"";"2";"Kärnten";8981692
"74524";"Rosenbichl";"M31";"20515";"Liebenfels";"205";"Sankt Veit an der Glan";"059";"St. Veit Wolfsberg";"740";"Sankt Veit an der Glan";"72";"Klagenfurt";"";"";"2";"Kärnten";8617470
"74525";"Rottschaft Feistritz";"M31";"20515";"Liebenfels";"205";"Sankt Veit an der Glan";"059";"St. Veit Wolfsberg";"740";"Sankt Veit an der Glan";"72";"Klagenfurt";"";"";"2";"Kärnten";3559747
"74526";"St. Donat";"M31";"20527";"St. Veit an der Glan";"205";"Sankt Veit an der Glan";"059";"St. Veit Wolfsberg";"740";"Sankt Veit an der Glan";"72";"Klagenfurt";"";"";"2";"Kärnten";13900103
"74527";"St. Georgen am Längsee";"M31";"20523";"St. Georgen am Längsee";"205";"Sankt Veit an der Glan";"059";"St. Veit Wolfsberg";"740";"Sankt Veit an der Glan";"72";"Klagenfurt";"";"";"2";"Kärnten";9468852
"74528";"St. Veit an der Glan";"M31";"20527";"St. Veit an der Glan";"205";"Sankt Veit an der Glan";"059";"St. Veit Wolfsberg";"740";"Sankt Veit an der Glan";"72";"Klagenfurt";"";"";"2";"Kärnten";8683122
"74529";"Schaumboden";"M31";"20534";"Frauenstein";"205";"Sankt Veit an der Glan";"059";"St. Veit Wolfsberg";"740";"Sankt Veit an der Glan";"72";"Klagenfurt";"";"";"2";"Kärnten";13078398
"74530";"Sörg";"M31";"20515";"Liebenfels";"205";"Sankt Veit an der Glan";"059";"St. Veit Wolfsberg";"740";"Sankt Veit an der Glan";"72";"Klagenfurt";"";"";"2";"Kärnten";4470485
"74531";"Sörgerberg";"M31";"20515";"Liebenfels";"205";"Sankt Veit an der Glan";"059";"St. Veit Wolfsberg";"740";"Sankt Veit an der Glan";"72";"Klagenfurt";"";"";"2";"Kärnten";9123077
"74532";"Steinbichl";"M31";"20534";"Frauenstein";"205";"Sankt Veit an der Glan";"059";"St. Veit Wolfsberg";"740";"Sankt Veit an der Glan";"72";"Klagenfurt";"";"";"2";"Kärnten";23527730
"74533";"Taggenbrunn";"M31";"20523";"St. Georgen am Längsee";"205";"Sankt Veit an der Glan";"059";"St. Veit Wolfsberg";"740";"Sankt Veit an der Glan";"72";"Klagenfurt";"";"";"2";"Kärnten";655737
"74534";"Tanzenberg";"M31";"20527";"St. Veit an der Glan";"205";"Sankt Veit an der Glan";"059";"St. Veit Wolfsberg";"740";"Sankt Veit an der Glan";"72";"Klagenfurt";"";"";"2";"Kärnten";3770921
"75001";"Egg";"M31";"20305";"Hermagor-Pressegger See";"203";"Hermagor";"061";"Spittal Villach";"750";"Hermagor";"75";"Villach";"";"";"2";"Kärnten";33026026
"75002";"Görtschach";"M31";"20305";"Hermagor-Pressegger See";"203";"Hermagor";"061";"Spittal Villach";"750";"Hermagor";"75";"Villach";"";"";"2";"Kärnten";17012686
"75003";"Guggenberg";"M31";"20305";"Hermagor-Pressegger See";"203";"Hermagor";"061";"Spittal Villach";"750";"Hermagor";"75";"Villach";"";"";"2";"Kärnten";12065446
"75004";"Hadersdorf";"M31";"20316";"St. Stefan im Gailtal";"203";"Hermagor";"061";"Spittal Villach";"750";"Hermagor";"75";"Villach";"";"";"2";"Kärnten";1782267
"75005";"Hermagor";"M31";"20305";"Hermagor-Pressegger See";"203";"Hermagor";"061";"Spittal Villach";"750";"Hermagor";"75";"Villach";"";"";"2";"Kärnten";2167616
"75006";"Köstendorf";"M31";"20316";"St. Stefan im Gailtal";"203";"Hermagor";"061";"Spittal Villach";"750";"Hermagor";"75";"Villach";"";"";"2";"Kärnten";6726653
"75007";"Khünburg";"M31";"20305";"Hermagor-Pressegger See";"203";"Hermagor";"061";"Spittal Villach";"750";"Hermagor";"75";"Villach";"";"";"2";"Kärnten";1582275
"75008";"Matschiedl";"M31";"20316";"St. Stefan im Gailtal";"203";"Hermagor";"061";"Spittal Villach";"750";"Hermagor";"75";"Villach";"";"";"2";"Kärnten";10315879
"75009";"Mitschig";"M31";"20305";"Hermagor-Pressegger See";"203";"Hermagor";"061";"Spittal Villach";"750";"Hermagor";"75";"Villach";"";"";"2";"Kärnten";5414668
"75010";"Möderndorf";"M31";"20305";"Hermagor-Pressegger See";"203";"Hermagor";"061";"Spittal Villach";"750";"Hermagor";"75";"Villach";"";"";"2";"Kärnten";26535540
"75011";"Möschach";"M31";"20305";"Hermagor-Pressegger See";"203";"Hermagor";"061";"Spittal Villach";"750";"Hermagor";"75";"Villach";"";"";"2";"Kärnten";17578065
"75012";"Nampolach";"M31";"20305";"Hermagor-Pressegger See";"203";"Hermagor";"061";"Spittal Villach";"750";"Hermagor";"75";"Villach";"";"";"2";"Kärnten";12918026
"75013";"Rattendorf";"M31";"20305";"Hermagor-Pressegger See";"203";"Hermagor";"061";"Spittal Villach";"750";"Hermagor";"75";"Villach";"";"";"2";"Kärnten";23340733
"75014";"St. Lorenzen im Gitschtal";"M31";"20320";"Gitschtal";"203";"Hermagor";"061";"Spittal Villach";"750";"Hermagor";"75";"Villach";"";"";"2";"Kärnten";28634466
"75015";"St. Paul";"M31";"20316";"St. Stefan im Gailtal";"203";"Hermagor";"061";"Spittal Villach";"750";"Hermagor";"75";"Villach";"";"";"2";"Kärnten";4157700
"75016";"St. Stefan";"M31";"20316";"St. Stefan im Gailtal";"203";"Hermagor";"061";"Spittal Villach";"750";"Hermagor";"75";"Villach";"";"";"2";"Kärnten";13226831
"75017";"Tröpolach";"M31";"20305";"Hermagor-Pressegger See";"203";"Hermagor";"061";"Spittal Villach";"750";"Hermagor";"75";"Villach";"";"";"2";"Kärnten";39061360
"75018";"Vellach";"M31";"20305";"Hermagor-Pressegger See";"203";"Hermagor";"061";"Spittal Villach";"750";"Hermagor";"75";"Villach";"";"";"2";"Kärnten";14114731
"75019";"Vorderberg";"M31";"20316";"St. Stefan im Gailtal";"203";"Hermagor";"061";"Spittal Villach";"750";"Hermagor";"75";"Villach";"";"";"2";"Kärnten";30169243
"75020";"Waidegg";"M31";"20306";"Kirchbach";"203";"Hermagor";"061";"Spittal Villach";"750";"Hermagor";"75";"Villach";"";"";"2";"Kärnten";9713898
"75021";"Weißbriach";"M31";"20320";"Gitschtal";"203";"Hermagor";"061";"Spittal Villach";"750";"Hermagor";"75";"Villach";"";"";"2";"Kärnten";27851081
"75101";"Dellach";"M31";"20302";"Dellach";"203";"Hermagor";"061";"Spittal Villach";"750";"Hermagor";"75";"Villach";"";"";"2";"Kärnten";36521321
"75102";"Grafendorf";"M31";"20306";"Kirchbach";"203";"Hermagor";"061";"Spittal Villach";"750";"Hermagor";"75";"Villach";"";"";"2";"Kärnten";22180803
"75103";"Kirchbach";"M31";"20306";"Kirchbach";"203";"Hermagor";"061";"Spittal Villach";"750";"Hermagor";"75";"Villach";"";"";"2";"Kärnten";34483829
"75104";"Kornat";"M31";"20321";"Lesachtal";"203";"Hermagor";"061";"Spittal Villach";"750";"Hermagor";"75";"Villach";"";"";"2";"Kärnten";52951615
"75105";"Kötschach";"M31";"20307";"Kötschach-Mauthen";"203";"Hermagor";"061";"Spittal Villach";"750";"Hermagor";"75";"Villach";"";"";"2";"Kärnten";38607762
"75106";"Liesing";"M31";"20321";"Lesachtal";"203";"Hermagor";"061";"Spittal Villach";"750";"Hermagor";"75";"Villach";"";"";"2";"Kärnten";52378701
"75107";"Luggau";"M31";"20321";"Lesachtal";"203";"Hermagor";"061";"Spittal Villach";"750";"Hermagor";"75";"Villach";"";"";"2";"Kärnten";34300518
"75108";"Mauthen";"M31";"20307";"Kötschach-Mauthen";"203";"Hermagor";"061";"Spittal Villach";"750";"Hermagor";"75";"Villach";"";"";"2";"Kärnten";42802562
"75109";"Reisach";"M31";"20306";"Kirchbach";"203";"Hermagor";"061";"Spittal Villach";"750";"Hermagor";"75";"Villach";"";"";"2";"Kärnten";32645246
"75110";"St. Lorenzen im Lesachtal";"M31";"20321";"Lesachtal";"203";"Hermagor";"061";"Spittal Villach";"750";"Hermagor";"75";"Villach";"";"";"2";"Kärnten";51109448
"75111";"Strajach";"M31";"20307";"Kötschach-Mauthen";"203";"Hermagor";"061";"Spittal Villach";"750";"Hermagor";"75";"Villach";"";"";"2";"Kärnten";34440700
"75112";"Würmlach";"M31";"20307";"Kötschach-Mauthen";"203";"Hermagor";"061";"Spittal Villach";"750";"Hermagor";"75";"Villach";"";"";"2";"Kärnten";38287801
"75201";"Feistritz an der Drau";"M31";"20720";"Paternion";"207";"Villach Land";"061";"Spittal Villach";"752";"Villach";"75";"Villach";"";"";"2";"Kärnten";10277746
"75202";"Ferndorf";"M31";"20710";"Ferndorf";"207";"Villach Land";"061";"Spittal Villach";"752";"Villach";"75";"Villach";"";"";"2";"Kärnten";16633222
"75203";"Fresach";"M31";"20712";"Fresach";"207";"Villach Land";"061";"Spittal Villach";"752";"Villach";"75";"Villach";"";"";"2";"Kärnten";10540285
"75204";"Gschriet";"M31";"20710";"Ferndorf";"207";"Villach Land";"061";"Spittal Villach";"752";"Villach";"75";"Villach";"";"";"2";"Kärnten";14730103
"75205";"Kamering";"M31";"20720";"Paternion";"207";"Villach Land";"061";"Spittal Villach";"752";"Villach";"75";"Villach";"";"";"2";"Kärnten";5995956
"75206";"Kellerberg";"M31";"20726";"Weißenstein";"207";"Villach Land";"061";"Spittal Villach";"752";"Villach";"75";"Villach";"";"";"2";"Kärnten";7880448
"75207";"Kreuzen";"M31";"20720";"Paternion";"207";"Villach Land";"061";"Spittal Villach";"752";"Villach";"75";"Villach";"";"";"2";"Kärnten";47534757
"75208";"Mooswald";"M31";"20712";"Fresach";"207";"Villach Land";"061";"Spittal Villach";"752";"Villach";"75";"Villach";"";"";"2";"Kärnten";16948646
"75209";"Nikelsdorf";"M31";"20720";"Paternion";"207";"Villach Land";"061";"Spittal Villach";"752";"Villach";"75";"Villach";"";"";"2";"Kärnten";15160171
"75210";"Paternion";"M31";"20720";"Paternion";"207";"Villach Land";"061";"Spittal Villach";"752";"Villach";"75";"Villach";"";"";"2";"Kärnten";2644231
"75211";"Puch";"M31";"20726";"Weißenstein";"207";"Villach Land";"061";"Spittal Villach";"752";"Villach";"75";"Villach";"";"";"2";"Kärnten";13805830
"75212";"Rubland";"M31";"20720";"Paternion";"207";"Villach Land";"061";"Spittal Villach";"752";"Villach";"75";"Villach";"";"";"2";"Kärnten";23881331
"75213";"Stockenboi";"M31";"20723";"Stockenboi";"207";"Villach Land";"061";"Spittal Villach";"752";"Villach";"75";"Villach";"";"";"2";"Kärnten";59903561
"75214";"Töplitsch";"M31";"20726";"Weißenstein";"207";"Villach Land";"061";"Spittal Villach";"752";"Villach";"75";"Villach";"";"";"2";"Kärnten";16155297
"75215";"Tragail";"M31";"20723";"Stockenboi";"207";"Villach Land";"061";"Spittal Villach";"752";"Villach";"75";"Villach";"";"";"2";"Kärnten";10121393
"75216";"Tragenwinkl";"M31";"20712";"Fresach";"207";"Villach Land";"061";"Spittal Villach";"752";"Villach";"75";"Villach";"";"";"2";"Kärnten";11312098
"75217";"Weißenstein";"M31";"20726";"Weißenstein";"207";"Villach Land";"061";"Spittal Villach";"752";"Villach";"75";"Villach";"";"";"2";"Kärnten";11299149
"75218";"Wiederschwing";"M31";"20723";"Stockenboi";"207";"Villach Land";"061";"Spittal Villach";"752";"Villach";"75";"Villach";"";"";"2";"Kärnten";24060264
"75219";"Ziebl";"M31";"20723";"Stockenboi";"207";"Villach Land";"061";"Spittal Villach";"752";"Villach";"75";"Villach";"";"";"2";"Kärnten";6098454
"75301";"Augsdorf";"M31";"20725";"Velden am Wörther See";"207";"Villach Land";"061";"Spittal Villach";"752";"Villach";"75";"Villach";"";"";"2";"Kärnten";6357121
"75302";"Berg";"M31";"20721";"Rosegg";"207";"Villach Land";"061";"Spittal Villach";"752";"Villach";"75";"Villach";"";"";"2";"Kärnten";6610821
"75303";"Duel";"M31";"20725";"Velden am Wörther See";"207";"Villach Land";"061";"Spittal Villach";"752";"Villach";"75";"Villach";"";"";"2";"Kärnten";5095786
"75304";"Emmersdorf";"M31";"20721";"Rosegg";"207";"Villach Land";"061";"Spittal Villach";"752";"Villach";"75";"Villach";"";"";"2";"Kärnten";3445222
"75305";"Ferlach";"M31";"20711";"Finkenstein am Faaker See";"207";"Villach Land";"061";"Spittal Villach";"752";"Villach";"75";"Villach";"";"";"2";"Kärnten";25059962
"75306";"Frießnitz";"M31";"20722";"St. Jakob im Rosental";"207";"Villach Land";"061";"Spittal Villach";"752";"Villach";"75";"Villach";"";"";"2";"Kärnten";15424545
"75307";"Kerschdorf ob Velden";"M31";"20725";"Velden am Wörther See";"207";"Villach Land";"061";"Spittal Villach";"752";"Villach";"75";"Villach";"";"";"2";"Kärnten";8778644
"75308";"Köstenberg";"M31";"20725";"Velden am Wörther See";"207";"Villach Land";"061";"Spittal Villach";"752";"Villach";"75";"Villach";"";"";"2";"Kärnten";11853325
"75309";"Latschach an der Drau";"M31";"20725";"Velden am Wörther See";"207";"Villach Land";"061";"Spittal Villach";"752";"Villach";"75";"Villach";"";"";"2";"Kärnten";3502768
"75310";"Lind ob Velden";"M31";"20725";"Velden am Wörther See";"207";"Villach Land";"061";"Spittal Villach";"752";"Villach";"75";"Villach";"";"";"2";"Kärnten";4352887
"75311";"Maria Elend";"M31";"20722";"St. Jakob im Rosental";"207";"Villach Land";"061";"Spittal Villach";"752";"Villach";"75";"Villach";"";"";"2";"Kärnten";26962396
"75312";"Mühlbach";"M31";"20722";"St. Jakob im Rosental";"207";"Villach Land";"061";"Spittal Villach";"752";"Villach";"75";"Villach";"";"";"2";"Kärnten";4298179
"75313";"Rosegg";"M31";"20721";"Rosegg";"207";"Villach Land";"061";"Spittal Villach";"752";"Villach";"75";"Villach";"";"";"2";"Kärnten";9113788
"75314";"Schlatten";"M31";"20722";"St. Jakob im Rosental";"207";"Villach Land";"061";"Spittal Villach";"752";"Villach";"75";"Villach";"";"";"2";"Kärnten";23809784
"75315";"St. Egiden";"M31";"20725";"Velden am Wörther See";"207";"Villach Land";"061";"Spittal Villach";"752";"Villach";"75";"Villach";"";"";"2";"Kärnten";5451212
"75316";"St. Jakob im Rosental";"M31";"20722";"St. Jakob im Rosental";"207";"Villach Land";"061";"Spittal Villach";"752";"Villach";"75";"Villach";"";"";"2";"Kärnten";4581864
"75317";"St. Peter";"M31";"20722";"St. Jakob im Rosental";"207";"Villach Land";"061";"Spittal Villach";"752";"Villach";"75";"Villach";"";"";"2";"Kärnten";3684081
"75318";"Velden am Wörthersee";"M31";"20725";"Velden am Wörther See";"207";"Villach Land";"061";"Spittal Villach";"752";"Villach";"75";"Villach";"";"";"2";"Kärnten";7579302
"75401";"Afritz";"M31";"20701";"Afritz am See";"207";"Villach Land";"061";"Spittal Villach";"752";"Villach";"75";"Villach";"";"";"2";"Kärnten";15591192
"75402";"Arnoldstein";"M31";"20702";"Arnoldstein";"207";"Villach Land";"061";"Spittal Villach";"752";"Villach";"75";"Villach";"";"";"2";"Kärnten";15871995
"75403";"Arriach";"M31";"20703";"Arriach";"207";"Villach Land";"061";"Spittal Villach";"752";"Villach";"75";"Villach";"";"";"2";"Kärnten";15907857
"75404";"Berg ob Afritz";"M31";"20701";"Afritz am See";"207";"Villach Land";"061";"Spittal Villach";"752";"Villach";"75";"Villach";"";"";"2";"Kärnten";12424824
"75405";"Bleiberg";"M31";"20705";"Bad Bleiberg";"207";"Villach Land";"061";"Spittal Villach";"752";"Villach";"75";"Villach";"";"";"2";"Kärnten";24847123
"75406";"Bogenfeld";"M31";"20201";"Villach";"202";"Villach(Stadt)";"061";"Spittal Villach";"752";"Villach";"75";"Villach";"";"";"2";"Kärnten";6377129
"75407";"Buchholz";"M31";"20724";"Treffen am Ossiacher See";"207";"Villach Land";"061";"Spittal Villach";"752";"Villach";"75";"Villach";"";"";"2";"Kärnten";9258420
"75408";"Dreulach";"M31";"20713";"Hohenthurn";"207";"Villach Land";"061";"Spittal Villach";"752";"Villach";"75";"Villach";"";"";"2";"Kärnten";15953952
"75409";"Drobollach";"M31";"20201";"Villach";"202";"Villach(Stadt)";"061";"Spittal Villach";"752";"Villach";"75";"Villach";"";"";"2";"Kärnten";6198763
"75410";"Faak";"M31";"20711";"Finkenstein am Faaker See";"207";"Villach Land";"061";"Spittal Villach";"752";"Villach";"75";"Villach";"";"";"2";"Kärnten";9393863
"75411";"Federaun";"M31";"20201";"Villach";"202";"Villach(Stadt)";"061";"Spittal Villach";"752";"Villach";"75";"Villach";"";"";"2";"Kärnten";13683908
"75412";"Feistritz an der Gail";"M31";"20707";"Feistritz an der Gail";"207";"Villach Land";"061";"Spittal Villach";"752";"Villach";"75";"Villach";"";"";"2";"Kärnten";19338379
"75413";"Fürnitz";"M31";"20711";"Finkenstein am Faaker See";"207";"Villach Land";"061";"Spittal Villach";"752";"Villach";"75";"Villach";"";"";"2";"Kärnten";4902536
"75414";"Gödersdorf";"M31";"20711";"Finkenstein am Faaker See";"207";"Villach Land";"061";"Spittal Villach";"752";"Villach";"75";"Villach";"";"";"2";"Kärnten";13381650
"75415";"Gratschach";"M31";"20201";"Villach";"202";"Villach(Stadt)";"061";"Spittal Villach";"752";"Villach";"75";"Villach";"";"";"2";"Kärnten";12258436
"75416";"Greuth";"M31";"20711";"Finkenstein am Faaker See";"207";"Villach Land";"061";"Spittal Villach";"752";"Villach";"75";"Villach";"";"";"2";"Kärnten";17134202
"75417";"Hart";"M31";"20702";"Arnoldstein";"207";"Villach Land";"061";"Spittal Villach";"752";"Villach";"75";"Villach";"";"";"2";"Kärnten";11472891
"75418";"Heiligengeist";"M31";"20201";"Villach";"202";"Villach(Stadt)";"061";"Spittal Villach";"752";"Villach";"75";"Villach";"";"";"2";"Kärnten";11837710
"75419";"Hohenthurn";"M31";"20713";"Hohenthurn";"207";"Villach Land";"061";"Spittal Villach";"752";"Villach";"75";"Villach";"";"";"2";"Kärnten";11221276
"75420";"Innere Teuchen";"M31";"20703";"Arriach";"207";"Villach Land";"061";"Spittal Villach";"752";"Villach";"75";"Villach";"";"";"2";"Kärnten";25161307
"75421";"Judendorf";"M31";"20201";"Villach";"202";"Villach(Stadt)";"061";"Spittal Villach";"752";"Villach";"75";"Villach";"";"";"2";"Kärnten";8646058
"75422";"Kerschdorf im Gailtal";"M31";"20719";"Nötsch im Gailtal";"207";"Villach Land";"061";"Spittal Villach";"752";"Villach";"75";"Villach";"";"";"2";"Kärnten";10732320
"75423";"Korpitsch";"M31";"20711";"Finkenstein am Faaker See";"207";"Villach Land";"061";"Spittal Villach";"752";"Villach";"75";"Villach";"";"";"2";"Kärnten";9362081
"75424";"Kreuth";"M31";"20705";"Bad Bleiberg";"207";"Villach Land";"061";"Spittal Villach";"752";"Villach";"75";"Villach";"";"";"2";"Kärnten";19962042
"75425";"Laastadt";"M31";"20703";"Arriach";"207";"Villach Land";"061";"Spittal Villach";"752";"Villach";"75";"Villach";"";"";"2";"Kärnten";21698425
"75426";"Latschach am Faakersee";"M31";"20711";"Finkenstein am Faaker See";"207";"Villach Land";"061";"Spittal Villach";"752";"Villach";"75";"Villach";"";"";"2";"Kärnten";5368749
"75427";"Maglern";"M31";"20702";"Arnoldstein";"207";"Villach Land";"061";"Spittal Villach";"752";"Villach";"75";"Villach";"";"";"2";"Kärnten";5681035
"75428";"Mallestig";"M31";"20711";"Finkenstein am Faaker See";"207";"Villach Land";"061";"Spittal Villach";"752";"Villach";"75";"Villach";"";"";"2";"Kärnten";13147848
"75429";"Maria Gail";"M31";"20201";"Villach";"202";"Villach(Stadt)";"061";"Spittal Villach";"752";"Villach";"75";"Villach";"";"";"2";"Kärnten";9244706
"75430";"Neudorf";"M31";"20727";"Wernberg";"207";"Villach Land";"061";"Spittal Villach";"752";"Villach";"75";"Villach";"";"";"2";"Kärnten";7128204
