"KG_NUMMER";"ANZ_GST";"ANZ_GST_GK";"FL_GST_GK";"ANZ_EZ";"ANZ_TP";"ANZ_EP";"ANZ_PP";"ANZ_MP";"ANZ_GP";"ANZ_GP_E";"ANZ_GP_G";"ANZ_GP_S";"ANZ_ADRESSEN";"ANZ_GEBAEUDE";"FL_GEBAEUDE";"ANZ_GEBAEUDENEBENFLAECHEN";"FL_GEBAEUDENEBENFLAECHEN";"ANZ_AECKER_WIESEN_WEIDEN";"FL_AECKER_WIESEN_WEIDEN";"ANZ_DAUERKULTUR_ERWERB";"FL_DAUERKULTUR_ERWERB";"ANZ_VERBUSCHTE_FLAECHEN";"FL_VERBUSCHTE_FLAECHEN";"ANZ_GAERTEN";"FL_GAERTEN";"ANZ_WEINGAERTEN";"FL_WEINGAERTEN";"ANZ_ALPEN";"FL_ALPEN";"ANZ_WAELDER";"FL_WAELDER";"ANZ_KRUMMHOLZFLAECHEN";"FL_KRUMMHOLZFLAECHEN";"ANZ_FORSTSTRASSEN";"FL_FORSTSTRASSEN";"ANZ_FLIESSENDE_GEWAESSER";"FL_FLIESSENDE_GEWAESSER";"ANZ_STEHENDE_GEWAESSER";"FL_STEHENDE_GEWAESSER";"ANZ_GEWAESSERRANDFLAECHEN";"FL_GEWAESSERRANDFLAECHEN";"ANZ_FEUCHTGEBIETE";"FL_FEUCHTGEBIETE";"ANZ_STRASSENVERKEHRSANL";"FL_STRASSENVERKEHRSANL";"ANZ_VERKEHRSRANDFLAECHEN";"FL_VERKEHRSRANDFLAECHEN";"ANZ_PARKPLAETZE";"FL_PARKPLAETZE";"ANZ_SCHIENENVERKEHRSANL";"FL_SCHIENENVERKEHRSANL";"ANZ_BETRIEBSFLAECHEN";"FL_BETRIEBSFLAECHEN";"ANZ_ABBAU_HALDEN_DEPONIEN";"FL_ABBAU_HALDEN_DEPONIEN";"ANZ_FREIZEITFLAECHEN";"FL_FREIZEITFLAECHEN";"ANZ_FRIEDHOEFE";"FL_FRIEDHOEFE";"ANZ_VEGETATIONSARME_FL";"FL_VEGETATIONSARME_FL";"ANZ_FELS_GEROELL";"FL_FELS_GEROELL";"ANZ_GLETSCHER";"FL_GLETSCHER";"RZI_ANZ_RECHTL_WEINGARTEN";"RZI_FL_RECHTL_WEINGARTEN";"RZI_ANZ_RECHTL_KEIN_WEING";"RZI_FL_RECHTL_KEIN_WEING";"RZI_ANZ_RECHTL_WALD";"RZI_FL_RECHTL_WALD";"RZI_ANZ_RECHTL_NICHT_WALD";"RZI_FL_RECHTL_NICHT_WALD";"FL_GES_VERWALTUNGSEINHEIT"
"72123";1930;546;1738106;919;7;46;;;8642;4210;3313;;;744;212082;73;76150;528;5153578;5;13543;;;866;794056;;;;;325;1685077;;;;;14;125195;8;79435;;;1;17787;233;613381;;;;;3;82658;7;215032;8;357710;4;30294;3;4186;1;4404;;;;;;;;;;;;;9464568
"72124";1632;389;1001563;500;5;34;;;4897;1802;1976;;;260;42447;34;16556;675;4969064;;;47;84484;458;388873;;;;;303;2458697;;;;;9;115226;2;2976;;;;;163;430575;;;;;1;48491;3;492;;;1;685;;;;;;;;;;;;;;;;;8558566
"72125";1135;185;688487;303;4;21;;;2827;1229;1150;;;215;38255;60;23692;440;2185053;;;20;13764;286;237113;;;;;301;1326831;;;;;11;33028;3;3985;;;;;105;116329;;;;;;;1;1012;;;1;1973;1;464;;;;;;;;;;;;;;;3981499
"72126";1116;191;228877;459;8;50;;;3896;2127;1115;;;336;55897;80;21312;341;2060939;;;17;20942;323;336267;;;;;304;2822468;;;;;4;7635;13;1517699;;;;;105;242799;;;1;2389;;;;;;;9;126208;2;3930;;;;;;;;;;;;;;;7218485
"72127";4959;180;333726;2900;17;61;;;25941;21360;1836;;;3274;1258818;730;118044;51;108389;8;25101;;;3238;3065856;;;;;32;176461;;;;;9;53893;2;10083;;;;;460;1091947;;;6;15568;9;175747;11;29154;;;12;166450;;;2;383;;;;;;;;;;;;;6295894
"72128";517;115;197739;199;3;13;;;1973;875;956;;;135;23939;13;6425;136;848657;;;22;29936;184;164734;;;;;175;1058376;;;;;;;5;20962;;;;;51;54519;;;;;;;;;;;;;1;402;1;1859;;;;;;;;;;;;;2209809
"72130";1857;177;223512;579;4;37;;;5416;2806;1203;;;416;61750;66;15928;683;1947950;;;80;79516;502;431762;;;;;389;2419709;;;;;12;139832;1;280;;;;;144;201203;1;200;1;529;;;8;24295;14;63608;6;17281;3;5010;1;35949;;;;;;;;;;;;;5444802
"72131";570;62;81415;130;2;20;;;1379;667;370;;;89;20146;15;6110;325;1726998;;;14;35740;92;89304;;;;;146;1056793;;;;;;;8;16229;;;;;38;78327;;;;;;;;;;;1;1563;;;;;;;;;;;;;;;;;3031210
"72132";614;45;45457;109;3;9;;;1675;583;302;;;52;9203;17;4549;278;954680;;;37;55853;58;51023;;;;;222;1808448;;;;;;;3;1039;;;;;70;85715;;;;;;;2;777;;;;;;;;;;;;;;;;;;;;;2971287
"72133";1244;215;481421;605;;25;;;5362;3565;1221;;;593;107351;74;36805;124;236762;1;4201;;;621;534644;;;;;90;240004;;;;;2;4313;15;2510737;;;1;1978;142;122510;;;2;6516;1;106481;2;982;;;53;98607;;;5;1287;;;;;;;;;;;;;4013178
"72134";116;14;11019;39;;;;;329;190;81;;;35;6821;12;5715;37;46177;;;;;28;15800;;;;;29;60996;;;;;;;;;;;;;14;13622;;;;;;;;;;;;;;;;;;;;;;;;;1;667;;;149131
"72135";1426;511;4297569;603;6;29;;;3920;1120;2400;;;480;83992;75;25665;470;4562010;2;5962;47;48283;463;425942;;;;;176;718533;;;;;5;5335;4;17787;;;2;10221;154;290232;;;;;;;11;35592;;;6;56534;6;4741;1;115;;;;;;;;;;;;;6290944
"72136";1412;496;1156910;644;5;22;;;5726;2549;2581;;;574;104838;82;22067;364;3371408;23;37859;51;102315;636;447526;;;;;181;1325143;;;;;11;48838;6;13500;2;999;3;8314;165;288997;;;;;;;2;3752;1;559;4;16397;2;3618;;;;;;;;;;;;;;;5796130
"72137";978;19;283485;114;3;34;;;1515;820;174;;;92;20664;7;1055;486;3067999;;;60;88360;49;46710;;;;;347;2735873;;;10;14797;26;162148;4;2136;3;19410;2;3790;80;109174;4;12376;;;;;30;25081;1;3300;;;;;;;;;;;;;;;;;;;6312873
"72138";132;18;22639;63;1;3;;;475;232;130;;;51;8388;5;876;53;158460;;;2;1352;58;54903;;;;;15;11163;;;;;;;;;;;;;14;11014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;246156
"72139";1639;160;179826;354;3;37;;;3446;1824;884;;;240;41398;47;10114;670;1806792;;;52;50901;253;256050;;;;;544;3404438;;;;;9;134598;8;1149578;;;;;124;176864;;;3;4653;;;4;5490;;;6;20431;2;5318;;;;;;;;;;;;;;;7066625
"72140";2635;403;703505;824;9;37;;;7272;3460;2436;;;570;141199;122;74184;948;6373625;;;27;46464;811;677413;;;;;536;2889330;;;;;5;18128;10;19461;;;;;215;533514;;;4;9046;1;135960;19;50517;3;17818;7;12909;3;5301;;;;;;;;;;;;;;;11004869
"72141";983;144;1097218;322;4;24;;;3659;1774;1585;;;275;46258;27;4512;152;240931;;;2;2269;232;248987;;;;;265;2089483;;;;;12;7934;13;3370268;;;1;2605;94;123436;;;2;6664;;;1;13;;;215;350190;;;4;1432;;;;;;;;;;;;;6494982
"72142";2265;209;459490;863;11;47;;;10395;8530;1390;;;854;204495;263;127817;432;1936167;4;9639;29;51108;765;537619;1;1288;;;603;5136190;;;;;8;13593;8;1830;;;5;9623;183;420532;;;1;3669;3;78015;19;1046531;2;4482;2;6750;3;190983;;;;;;;;;;;;;;;9780331
"72143";1587;74;266622;264;8;20;;;3539;1734;679;;;200;38434;22;3091;705;2758041;;;77;117061;134;157905;;;;;680;4273674;;;;;1;34880;2;621;;;;;107;197740;;;;;;;1;144;1;1043;;;1;582;2;2334;;;;;;;;;;;;;7585550
"72144";332;69;77543;112;1;7;;;804;323;417;;;76;16689;3;532;137;847663;;;13;4855;100;96821;;;;;75;235459;;;;;;;;;;;;;37;40839;2;2356;;;;;8;11442;;;3;1247;;;;;;;;;;;;;;;;;1257903
"72145";1329;261;411242;557;9;25;;;4415;1754;1661;;;354;75625;82;37155;343;1808281;;;60;92883;503;461740;;;;;349;3092152;;;;;18;29158;16;318386;;;2;23936;148;261758;;;3;4095;;;8;15541;1;9699;28;215714;1;7400;1;494;;;;;;;;;;;;;6454017
"72146";232;6;11822;21;2;13;;;454;402;27;;;15;3783;5;2645;89;572923;;;34;107241;5;1129;;;;;134;1308695;;;;;;;1;881;;;;;31;17065;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2014362
"72147";1734;189;184440;416;8;32;;;5647;4054;840;;;437;67435;36;9875;494;2634301;1;10019;32;26992;440;348743;;;;;599;3174135;;;;;17;40964;2;539;;;;;170;218057;;;1;492;2;51622;1;2504;;;1;1873;;;3;1267;;;;;;;;;3;5765;;;6588818
"72148";797;92;125829;207;5;23;;;2630;1826;546;;;131;23364;31;9677;321;1476497;;;26;41031;128;146374;;;;;250;2500358;;;;;2;2681;1;521;;;;;83;135107;;;;;;;;;;;1;752;;;1;378;;;;;;;;;;;;;4336740
"72149";2004;109;180568;350;7;35;;;3598;1068;1002;;;272;56767;71;36972;819;4070084;;;193;333154;234;270290;;;;;612;6833551;;;;;6;9242;16;5982;;;;;181;381331;;;1;2511;;;;;;;9;28471;1;2013;;;;;;;;;;;;;;;12030368
"72150";1546;119;1145991;227;6;36;;;2459;982;828;;;148;32733;25;10914;550;5863159;;;2;2484;128;109540;;;;;751;4400095;;;;;40;93107;2;1979;;;;;142;444474;;;;;;;12;53767;;;5;11472;;;;;;;;;;;;;;;;;11023724
"72151";2115;234;790639;457;8;50;;;5254;2076;1986;;;318;54594;70;17925;932;3283581;;;94;91386;304;308200;;;;;692;8573355;;;;;10;19358;15;179594;;;;;136;323671;;;5;7523;;;3;3356;1;961;33;211310;;;;;;;;;;;;;;;;;13074814
"72152";1804;284;1008090;890;8;38;;;7970;4514;2214;;;783;157580;176;41215;330;707118;3;3891;14;20861;858;690395;;;;;467;3741839;;;;;3;9117;34;1573681;;;1;1070;151;412899;;;7;19202;1;97178;1;719;;;36;84175;4;8585;6;1055;;;;;;;;;;;;;7570580
"72153";138;19;160648;27;1;9;;;474;259;175;;;20;7819;5;5561;78;1134740;;;;;17;27622;;;;;20;273595;;;;;;;4;36815;;;;;22;210749;;;;;;;;;6;107022;;;;;;;;;;;;;;;;;;;1803923
"72154";523;34;665093;63;6;25;;;1659;1095;389;;;54;20005;22;23109;307;4011702;;;10;8656;46;44052;;;;;173;2386430;;;;;;;9;10965;;;1;11442;62;130909;;;;;;;;;3;7961;;;;;;;;;;;;;;;;;;;6655231
"72155";408;52;82810;140;2;8;;;1347;475;322;;;91;15517;10;5727;78;152967;;;;;115;133921;;;;;176;1566373;;;;;;;3;1108;;;;;52;225599;;;;;;;1;46;;;;;;;;;;;;;;;;;;;;;2101258
"72156";1235;293;1023306;539;5;17;;;3062;917;1433;;;397;85502;58;34446;292;2622422;;;;;397;372970;;;;;303;1254051;;;;;22;234640;;;10;18852;2;4655;128;282031;;;;;;;28;119234;2;339;;;1;523;20;26975;;;;;;;;;;;;;5056640
"72157";1743;82;208709;208;8;28;;;3528;1903;683;;;146;30798;16;5676;683;2262089;;;24;14566;135;118915;;;;;873;6297168;;;;;4;7029;3;1317;;;;;115;215773;;;;;;;1;1024;;;;;2;1317;2;113;;;;;;;;;;;;;8955785
"72158";2219;501;1777780;976;8;55;;;11311;6333;4104;;;665;107832;135;34986;407;1055200;;;75;101292;757;804447;;;;;710;4534379;;;;;6;22370;36;3823565;;;1;30;204;348302;1;16;5;5517;;;3;1603;7;14361;105;70457;;;3;697;;;;;;;;;;;;;10925054
"72159";44;4;7048;14;;1;;;74;26;43;;;12;4603;1;148;26;26834;;;;;8;7020;;;;;;;;;;;;;;;;;;;9;5799;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44404
"72160";641;114;251840;208;3;12;;;1643;932;585;;;172;48201;19;11365;219;2301784;;;;;169;141153;;;;;159;900974;;;;;2;1006;;;;;4;16203;84;250895;;;;;;;5;45075;17;164424;4;7283;;;;;;;;;;;;;;;;;3888363
"72161";1247;120;125669;396;4;42;1;;3744;1981;752;;;289;50033;46;14447;454;2170638;;;45;37235;348;301273;;;;;233;1821076;;;;;12;6890;17;39869;1;4909;14;89746;130;207215;1;88;;;1;38101;1;8162;;;2;2294;;;2;1410;;;;;;;;;;;;;4793386
"72162";1212;36;67627;167;6;11;;;3074;1643;237;;;107;20444;46;16299;612;2698601;2;7568;17;14232;62;79045;;;;;326;2938403;;;;;6;504842;65;690031;;;;;141;215648;;;;;;;2;736;1;383;2;17911;1;631;93;396297;;;;;;;;;;;;;7601071
"72163";425;21;53823;89;5;6;;;1059;317;162;;;47;11272;9;2490;151;630249;;;36;72551;30;25996;;;;;159;1934080;;;;;4;312627;2;151528;2;47162;;;40;149892;;;;;;;3;56041;;;2;1115;;;32;239861;;;;;;;;;;;;;3634864
"72164";1376;373;396112;652;4;29;;;6104;2908;2379;;;470;89631;64;13195;408;938678;1;4940;3;6139;507;443549;;;;;319;1430048;;;;;;;24;1604774;;;;;140;362808;1;943;2;2743;1;61725;4;10581;;;111;67537;;;9;7662;;;;;;;;;;;;;5044953
"72165";1665;96;104293;300;6;40;;;2891;1643;671;;;156;27145;40;13462;938;2036108;;;35;72049;131;143315;;;;;749;6137183;;;;;3;5700;6;2140;;;;;78;122570;;;;;;;2;1028;;;;;1;428;;;;;;;;;;;;;;;8561128
"72166";1647;118;195615;330;4;25;;;3014;1657;721;;;160;28148;58;15045;511;1977020;;;104;94839;152;145447;;;;;789;5685719;;;;;9;5002;2;4405;;;;;125;211308;;;;;;;6;11391;1;23604;1;1262;;;;;1;9357;;;;;;;;;;;8212547
"72167";1836;190;264367;565;7;32;;;5034;2575;1508;;;411;67935;87;19362;741;1697243;;;52;51130;415;374373;;;;;675;4013445;;;;;;;15;17177;;;;;157;220265;;;;;;;5;3566;2;2181;6;20214;4;5146;1;1673;;;;;;;;;;;;;6493710
"72168";1897;122;139981;1111;6;29;61;;8283;6538;914;;;971;175400;83;12963;111;272538;2;635;;;1131;918669;;;;;277;1716271;;;;;6;27491;4;6362;;;;;177;313856;;;1;917;1;21508;2;772;1;13909;;;;;;;;;;;;;;;;;;;3481291
"72169";702;26;43205;120;2;15;;;1081;430;195;;;110;21754;23;10939;346;1980603;;;21;23122;136;111401;;;;;155;1118805;;;;;;;3;2587;;;;;65;82466;;;;;;;;;;;;;1;710;;;;;;;;;;;;;;;3352387
"72170";1485;164;257520;483;7;29;;;3929;2424;1084;;;320;56824;65;23783;617;2466426;;;23;19995;370;332535;;;;;373;4697382;;;;;8;6719;7;278343;;;1;1088;105;157978;;;;;;;;;;;8;25356;;;;;;;;;;;;;;;;;8066429
"72171";251;5;2651;71;3;9;;;968;920;33;;;25;6493;10;4975;111;524979;;;25;71753;9;5245;10;66353;;;123;2816766;;;;;;;2;380;;;;;29;38051;;;;;;;2;3368;;;;;;;;;;;;;;;;;;;;;3538363
"72172";1219;218;496361;743;5;17;2;;6124;4675;1295;;;560;227735;56;14841;199;1570088;9;18979;;;740;932630;;;;;38;256023;;;;;4;68967;1;4203;;;;;146;342087;;;3;14830;23;64800;8;17871;;;5;45250;1;9400;4;2342;;;;;;;;;;;;;3590046
"72173";918;173;200560;306;4;18;;;2402;1281;847;;;176;34371;37;16360;382;1741723;;;10;22061;244;238555;;;;;228;1821918;;;;;6;6701;2;3283;;;2;6339;92;106474;;;;;;;5;11664;3;5916;;;;;;;;;;;;;;;;;;;4015365
"72174";293;2;2304;53;2;12;;;636;527;17;;;19;4901;7;3142;155;947711;;;9;40809;11;7329;;;;;112;1404304;;;;;;;3;5180;;;;;17;39862;;;;;;;;;;;3;11485;1;649;1;902;;;;;;;;;;;;;2466274
"72175";2903;360;873819;1734;6;54;16;;10933;7832;2255;;;1674;690731;205;52698;187;2162415;9;31434;;;1878;1890334;;;;;16;29715;;;;;10;95980;;;;;;;291;592218;;;5;21465;3;138007;88;723651;;;8;75015;4;29289;;;;;;;;;;;;;;;6532952
"72176";862;178;968308;285;4;19;;;2471;875;1039;;;203;41170;13;7761;289;1507903;;;3;5532;239;211285;;;;;281;3576189;;;;;1;513;3;2166;;;;;79;106388;;;;;;;2;1251;;;;;1;543;1;195;;;;;;;;;;;;;5460896
"72177";1622;307;452965;659;3;32;;;5624;2726;2186;;;493;81339;52;10074;520;1935118;;;8;8821;550;552060;;;;;393;2206322;;;;;4;7277;16;1570449;;;1;1650;137;201898;;;2;1105;;;2;2847;;;25;48545;2;3228;;;;;;;;;;;;;;;6630733
"72178";65;32;150510;29;;2;;;328;93;225;;;1;588;;;18;357367;;;1;145;22;20754;;;;;18;59230;;;;;1;410;;;;;;;8;11851;;;;;;;;;;;;;;;2;7045;;;;;;;;;;;;;457390
"72179";753;70;67977;196;2;14;;;1926;1275;404;;;149;27374;32;18013;353;1614263;1;14682;13;15293;136;118358;;;;;207;1291410;;;;;6;12637;17;47228;;;1;13102;67;91345;;;;;;;3;10177;;;1;604;;;1;21048;;;;;;;;;;;;;3295534
"72180";1098;63;96478;196;1;34;;;2414;969;349;;;117;21914;30;9179;500;1515608;;;25;24253;91;114042;;;;;431;2087852;;;;;6;368523;13;383634;;;;;90;122385;;;;;;;2;8766;;;;;;;1;19103;;;;;;;;;;;;;4675259
"72181";852;285;968287;492;2;22;;;3709;2022;1504;;;351;116434;27;1993;148;1529483;2;10270;;;527;620002;;;;;21;79327;;;;;7;33924;;;;;;;108;213864;;;;;;;4;23653;;;1;24018;4;19508;;;;;;;;;;;;;;;2672476
"72182";2775;318;424000;678;8;50;;;5993;3035;1985;;;366;63655;89;31766;1029;3780242;;;122;106364;504;614765;;;;;1052;8739462;;;;;7;11774;11;55506;;;;;171;343592;;;;;;;2;1438;6;14166;1;22344;;;;;;;;;;;;;;;;;13785074
"72183";380;38;115013;116;1;12;;;1365;962;277;;;79;18986;15;8912;186;1006874;;;8;28903;68;62704;;;;;171;1002941;;;;;;;2;1940;;;;;67;94315;1;280;;;;;;;;;;;;;;;;;;;;;;;;;;;2225855
"72184";852;204;1450476;204;7;26;;;3465;1301;1818;;;159;52864;37;29494;416;5346207;;;5;5360;133;118458;;;;;130;645717;;;;;26;27148;16;69715;;;;;121;282159;1;927;;;4;140680;7;14502;8;64969;1;5879;1;449;2;1965;;;;;;;;;;;;;6806493
"72185";1324;149;609582;477;4;18;;;7015;4657;1610;;;379;64705;57;18784;332;516214;1;890;18;16311;345;247916;;;;;546;3700837;;;;;8;11626;35;2598247;;;2;2961;123;469153;;;4;3392;2;135844;;;6;30456;47;24095;;;6;2811;;;;;;;;;;;;;7844242
"72186";1782;98;200587;326;9;64;;;3530;1914;892;;;224;49365;68;44490;1008;5117834;3;32249;71;106293;215;229692;;;;;420;2067105;;;;;2;1428;16;59988;;;;;109;207142;;;;;;;1;6;;;3;36677;3;3193;;;;;;;;;;;;;;;7955462
"72187";426;81;433757;140;1;6;;;1279;449;746;;;56;10169;24;8102;179;1325525;1;13478;31;59366;122;104362;;;;;27;64152;;;;;3;11112;2;1225;;;;;41;67352;;;;;;;1;64;;;;;1;5171;;;;;;;;;;;;;;;1670078
"72188";1591;209;237915;358;6;23;;;3835;1471;1356;;;191;31945;35;16300;615;2638847;;;93;103350;337;339677;;;;;439;3736918;;;;;1;198;9;3834;;;;;120;160225;;;1;576;;;1;3062;;;;;;;;;;;;;;;;;;;;;7034932
"72189";962;51;291834;195;6;21;;;1995;789;540;;;122;25685;23;10023;483;1539110;;;34;66619;97;91617;;;;;404;3592838;;;;;3;9660;14;9891;;;;;42;73547;;;;;;;2;2356;1;1013;;;1;337;;;;;;;;;;;;;;;5422696
"72190";1171;113;186208;260;4;32;;;2639;1439;661;;;197;46232;27;8893;514;3815367;;;;;202;157943;;;;;327;1305120;;;;;15;224477;;;;;1;1852;105;201865;1;895;;;2;131356;11;32797;1;7226;;;;;2;673;;;;;;;;;;;;;5934696
"72191";1597;291;308375;593;5;39;;;4459;1837;1499;;;311;52162;72;19498;416;1518071;;;;;578;495977;;;;;326;2915665;;;;;7;237659;33;135221;;;;;143;249111;;;;;1;125085;2;10905;4;23657;4;22110;1;1574;2;3821;;;;;;;;;;;;;5810516
"72192";796;118;171728;233;5;32;;;2389;1491;718;;;175;37708;23;11177;366;2191191;;;18;35377;188;211681;;;;;214;1634268;;;;;1;1046;4;1841;;;;;55;65849;;;;;;;;;;;1;858;;;;;;;;;;;;;;;;;4190996
"72193";625;71;1004394;94;3;15;;;1167;439;556;;;54;15783;14;7863;274;1690495;6;32590;27;59882;44;61498;;;;;195;2123269;;;;;14;58172;4;2170;;;;;65;127860;;;;;;;1;2639;21;115156;;;;;4;7492;;;;;;;;;;;;;4304869
"72194";883;218;586331;525;2;16;;;4138;2119;1356;;;519;94836;59;10215;52;316481;7;8817;12;31571;584;452078;;;;;73;2456206;;;;;14;19595;7;87843;;;4;27123;84;120133;1;2154;;;;;12;16906;;;4;47300;;;;;;;;;;;;;;;;;3691258
"72195";3206;204;314201;1861;5;32;;;11433;9191;1322;;;2054;471545;301;26118;144;985345;19;95274;;;2000;1841824;;;;;40;173689;;;;;2;25015;2;6910;;;1;342;247;555885;;;;;;;1;5586;;;4;91931;3;20013;;;;;;;;;;;;;;;4299477
"72196";974;180;386733;343;5;21;;;5921;4538;1182;;;279;78930;73;136896;318;2163978;3;7246;;;314;397939;;;;;262;1135773;;;;;8;43676;8;18703;;;4;22691;118;405594;;;3;7946;;;;;2;1740;;;;;1;835;;;;;;;;;;;;;4421947
"72197";1018;85;130280;193;4;41;;;2259;775;502;;;129;28881;31;10259;498;1563629;;;59;68105;119;149418;;;;;250;2359834;;;;;7;374216;52;556438;2;60058;1;2464;98;184354;;;;;;;1;52173;3;8764;4;1390;1;428;1;1265;;;;;;;;;;;;;5421676
"72198";3573;389;886196;2178;4;48;;;13273;9617;2314;;;2428;470643;471;55878;136;995144;5;14281;;;2408;1935419;;;;;68;543526;;;;;8;28832;1;11442;;;;;284;673866;;;4;35910;1;9726;4;904825;2;27194;8;85739;;;;;;;;;;;;;;;;;5792425
"72199";2519;189;1072971;402;8;69;;;3745;1398;1200;;;302;66040;47;19585;1146;6625050;;;1;200;270;256551;2;7116;;;856;5470681;;;;;6;2859;13;15371;;;45;201029;154;283856;;;;;;;2;134;10;130048;;;3;2251;3;2889;;;;;;;;;;;;;13083660
"72200";1047;106;823865;196;5;32;;;2744;1354;893;;;140;37876;16;14319;495;3598234;;;24;64367;112;99243;;;;;326;2227146;;;;;25;371711;20;267891;1;16795;21;124574;95;201237;;;;;6;65918;1;1696;;;;;;;4;6396;;;;;;;;;;;;;7097403
"72201";1972;75;162199;245;12;45;;;2676;1511;508;;;189;37460;58;23888;970;3626148;;;138;170338;100;93125;;;;;805;8051865;;;;;2;321;1;191;;;;;106;199379;;;;;;;1;323;;;;;;;;;;;;;;;;;;;;;12203038
"72202";594;155;1197663;177;2;12;;;1562;552;870;;;116;32786;22;12403;215;1776488;;;31;33563;140;139650;;;;;136;810583;;;;;4;77969;4;1189;;;;;57;80511;;;;;;;1;2376;;;;;1;496;;;;;;;;;;;;;;;2968014
"72203";107;6;3890;30;1;3;;;211;120;46;;;18;5625;4;4644;46;200846;;;1;5627;14;10143;;;;;40;378688;;;;;;;1;335;;;;;8;14471;;;;;;;;;;;;;1;928;;;;;;;;;;;;;;;621307
"72204";2098;527;703304;953;3;17;;;5471;1400;2763;;;569;103516;90;25323;750;2597688;;;5;21575;804;723294;;;;;224;613381;;;;;18;120792;;;;;;;164;293929;2;1881;;;3;72518;22;80447;1;11700;1;5801;;;4;526;;;;;;;;;;;;;4672371
"72205";610;204;3454478;142;8;29;;;2065;531;1479;;;108;23627;9;6856;240;4131859;;;2;3823;114;96346;;;;;169;827885;;;;;8;56126;1;5086;;;;;92;240045;;;;;;;5;43622;9;74808;2;10316;;;;;;;;;;;;;;;;;5520399
"72301";797;4;4527;85;8;7;;;970;308;27;;;127;14628;22;5524;269;1402944;1;4817;90;247343;36;31445;;;;;375;8952161;;;;;9;192719;8;4965;;;;;83;229973;1;575;1;5036;;;2;5690;2;1173;2;7502;;;3;3046;;;;;;;;;;;;;11109541
"72302";967;47;97239;285;7;15;;;2597;1412;307;;;216;31621;20;5776;359;2077076;;;77;113018;229;216468;;;;;330;5134108;;;;;4;10745;12;6058;;;4;43115;53;129742;;;;;;;1;4796;8;156469;;;3;3268;;;;;;;;;;;;;;;7932260
"72303";897;5;5342;92;6;10;;;940;418;51;;;94;16676;3;657;423;1882992;;;167;420682;45;28151;;;;;324;8534754;;;;;2;28330;4;1034;1;902;;;39;112924;;;;;;;;;;;;;;;5;1805;;;;;;;;;;;;;11028907
"72304";335;58;255127;113;4;6;;;1441;465;523;;;55;10376;15;10623;160;973732;;;12;21342;79;72876;;;;;99;1354694;;;;;2;8755;5;131534;;;;;31;56317;;;;;;;;;;;6;17539;2;2959;;;;;;;;;;;;;;;2660747
"72305";787;10;91600;103;4;12;;;1307;336;100;;;68;14417;25;13984;291;2172498;;;56;91354;48;51733;;;;;375;4267226;;;;;5;10976;3;3735;;;2;16981;41;126551;1;170;;;;;;;2;1438;;;1;280;;;;;;;;;;;;;;;6771343
"72306";1562;62;208487;289;7;12;;;2584;915;464;;;307;42478;84;19930;428;2273009;;;152;392080;248;174066;;;166;7163385;296;6903645;;;;;9;72593;1;778;;;5;151394;157;246231;;;;;;;;;;;3;6312;1;770;24;32264;;;;;;;;;;;;;17478935
"72307";1310;120;220705;244;7;28;;;3045;1265;981;;;191;32787;45;17701;615;3434600;;;59;63290;189;167741;;;;;336;2085209;;;;;11;44294;7;19012;;;;;110;176985;;;;;4;63637;2;4746;;;1;1352;1;924;;;;;;;;;;;;;;;6112278
"72308";1546;265;404909;917;5;15;;;7896;5228;1766;;;875;241574;268;60292;131;557455;3;8733;;;732;686023;;;;;;;;;;;9;26376;1;1489;;;;;197;281407;;;14;35382;2;63086;44;141159;;;6;65961;5;18206;;;;;;;;;;;;;;;2187143
"72309";1686;120;166664;373;7;28;;;3386;1359;801;;;277;77275;52;42218;661;3209238;;;233;498441;282;248860;8;17751;;;555;4060658;;;;;8;28670;11;6450;;;3;1884;142;307030;;;2;809;3;77095;1;160;5;29530;1;888;2;1532;1;249;;;;;;;;;;;;;8608738
"72310";1007;157;203352;327;2;26;;;3215;1586;1143;;;183;31355;43;13879;379;1803503;;;47;43546;280;255894;;;;;182;1148804;;;;;3;7559;6;3554;;;6;29600;79;127793;;;;;;;1;271;8;19639;2;3979;2;2465;3;4447;;;;;;;;;;;;;3496288
"72311";1290;95;156992;278;8;16;;;2165;1024;506;;;212;35835;55;25734;523;3288846;;;84;242366;226;193062;;;41;2995068;272;9060673;;;;;14;77067;2;153;;;;;90;197178;;;;;;;2;5771;;;4;6897;2;2682;2;892;;;;;;;;;;;;;16132224
"72312";1169;174;277511;348;6;26;;;3146;1585;1268;;;210;30836;45;12839;356;1891848;;;58;57487;286;271653;2;7446;;;356;4566591;;;;;4;30379;5;5908;;;4;5978;72;168529;;;;;;;2;8385;2;5453;2;3403;2;2026;;;;;;;;;;;;;;;7068761
"72313";2327;80;95436;504;18;27;;;3872;1349;413;;;366;41325;68;25039;589;2699082;;;171;557324;172;155210;;;590;38845895;625;10306103;;;;;8;49695;5;9474;;;;;118;413000;;;;;;;3;2223;;;1;440;;;10;1467967;;;;;;;;;;;;;54572777
