"KG-NR";"KATASTRALGEMEINDE";"BUNDESLAND";"VERMESSUNGSAMT";"BEZIRKSGERICHT";"FINANZAMT";"BEZIRKSHAUPTMANNSCHAFT/MAGISTRAT";"PG-NR";"POLITISCHE GEMEINDE";"ANZ_EZ";"ANZ_GST";"ANZ_GST GK";"ANZ_BAUFLÄCHEN";"FL_BAUFLÄCHEN";"ANZ_LANDW. GENUTZT";"FL_LANDW. GENUTZT";"ANZ_GÄRTEN";"FL_GÄRTEN";"ANZ_WEINGÄRTEN";"FL_WEINGÄRTEN";"ANZ_ALPEN";"FL_ALPEN";"ANZ_WALD";"FL_WALD";"ANZ_GEWÄSSER";"FL_GEWÄSSER";"ANZ_Strom";"FL_Strom";"ANZ_Flüsse";"FL_Flüsse";"ANZ_Bäche";"FL_Bäche";"ANZ_Gräben";"FL_Gräben";"ANZ_Kanäle";"FL_Kanäle";"ANZ_Seen";"FL_Seen";"ANZ_Sümpfe";"FL_Sümpfe";"ANZ_Teiche";"FL_Teiche";"ANZ_andere GEWÄSSER";"FL_andere GEWÄSSER";"ANZ_SONSTIGE";"FL_SONSTIGE";"ANZ_Bundesstraßen A";"FL_Bundesstraßen A";"ANZ_Bundesstraßen S und B";"FL_Bundesstraßen S und B";"ANZ_Landesstraßen";"FL_Landesstraßen";"ANZ_Bezirksstraßen";"FL_Bezirksstraßen";"ANZ_Güterwege";"FL_Güterwege";"ANZ_Wege";"FL_Wege";"ANZ_Straßen";"FL_Straßen";"ANZ_Gassen";"FL_Gassen";"ANZ_Plätze";"FL_Plätze";"ANZ_Ortsraum";"FL_Ortsraum";"ANZ_Bahngrund";"FL_Bahngrund";"ANZ_Unproduktiv (Öde)";"FL_Unproduktiv (Öde)";"ANZ_andere SONSTIGE";"FL_andere SONSTIGE";"FL_KATASTRALGEMEINDE";"MER";"ZENTRUM Bezeichnung";"y-Koord";"x-Koord";"y-ggmmss";"x-ggmmss";"Höhe";"ANZ_TP";"ANZ_EP";"ANZ_EPterr";"ANZ_EPphot";"ANZ_GP";"ANZ_GP E";"ANZ_GP S";"ANZ_GP G";"ANZ_GP PP"
"01507";"Nußdorf";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Döbling";"90001";"Wien";858;1747;191;555;343762;170;168206;434;330299;403;1084717;0;0;12;40723;5;1625;0;0;0;0;5;1625;0;0;0;0;0;0;0;0;0;0;0;0;177;296086;0;0;6;9816;0;0;0;0;0;0;40;44533;34;95029;35;56344;5;4567;2;56;12;44077;13;7906;30;33758;2265418;34;"";+2427;+346614;162158;481530;170;12;26;26;0;2119;1059;0;1060;0
"01508";"Oberdöbling";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Döbling";"90001";"Wien";1406;2838;61;1414;822688;2;495;1176;940233;0;0;0;0;0;0;3;396;0;0;0;0;3;396;0;0;0;0;0;0;0;0;0;0;0;0;249;648245;0;0;3;10386;0;0;0;0;0;0;11;3833;66;224958;115;216203;8;15929;1;436;5;26990;0;0;40;149510;2412057;34;"";+1208;+344915;162059;481435;198;7;36;36;0;768;216;0;550;0
"01509";"Obersievering";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Döbling";"90001";"Wien";699;1480;97;296;124283;172;272819;682;561699;178;317935;0;0;42;965059;6;6716;0;0;0;0;6;6716;0;0;0;0;0;0;0;0;0;0;0;0;114;99163;0;0;0;0;0;0;0;0;0;0;32;10076;26;65527;53;21930;3;1630;0;0;0;0;0;0;0;0;2347674;34;"";-1776;+346419;161834;481524;331;4;20;20;0;2803;2151;0;640;0
"01510";"Pötzleinsdorf";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Währing";"90001";"Wien";1323;2984;118;1145;328260;229;345469;1425;1420921;7;17211;0;0;9;359980;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;184;309899;0;0;0;0;0;0;0;0;0;0;27;16194;39;73458;99;143719;2;684;0;0;0;0;0;0;17;75844;2781740;34;"";-2024;+344486;161822;481421;315;11;34;34;0;2290;1390;0;878;0
"01511";"Salmannsdorf";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Döbling";"90001";"Wien";276;586;37;231;88409;44;159576;272;318690;14;22364;0;0;1;20620;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;51153;0;0;0;0;0;0;0;0;0;0;5;2840;16;33186;8;13897;1;695;0;0;0;0;0;0;1;535;660812;34;"";-2668;+346181;161751;481516;306;3;9;9;0;443;115;0;327;0
"01512";"Unterdöbling";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Döbling";"90001";"Wien";470;1062;40;485;227150;1;126;502;340433;3;4569;0;0;0;0;2;72;0;0;0;0;2;72;0;0;0;0;0;0;0;0;0;0;0;0;74;151488;0;0;3;4364;0;0;0;0;0;0;5;1139;16;26612;37;85805;3;11878;1;233;3;12949;2;150;4;8358;723838;34;"";+1381;+345499;162107;481454;200;1;10;10;0;1721;1318;0;399;0
"01513";"Untersievering";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Döbling";"90001";"Wien";1035;2449;166;721;483363;235;164172;1162;866707;88;199051;0;0;0;0;19;7754;0;0;0;0;19;7754;0;0;0;0;0;0;0;0;0;0;0;0;260;261265;0;0;0;0;0;0;0;0;0;0;45;14238;47;56391;137;141518;8;4506;0;0;0;0;0;0;23;44612;1982312;34;"";-771;+345951;161923;481509;248;6;36;36;0;3794;2580;0;1208;0
"01514";"Währing";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Währing";"90001";"Wien";1910;3476;45;1947;932741;43;22106;1217;671964;0;0;0;0;0;0;3;1130;0;0;0;0;2;112;0;0;0;0;0;0;0;0;1;1018;0;0;274;797251;0;0;0;0;0;0;0;0;0;0;3;1922;98;267296;148;263747;7;18513;0;0;0;0;0;0;18;245773;2425192;34;"";+258;+343684;162013;481355;228;19;28;28;0;1252;908;0;343;0
"01515";"Weinhaus";"Wien";"Wien";"Döbling";"für den 9.,18. u. 19. Bezirk";"Währing";"90001";"Wien";137;267;4;144;82180;0;0;101;52887;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;38157;0;0;0;0;0;0;0;0;0;0;2;300;3;8152;11;25842;2;2225;0;0;0;0;0;0;4;1638;173224;34;"";-36;+343560;161958;481351;206;1;2;2;0;182;158;0;24;0
"01603";"Donaufeld";"Wien";"Wien";"Floridsdorf";"für den 21. u. 22. Bezirk";"Floridsdorf";"90001";"Wien";1231;3297;247;1350;877575;481;381674;1090;1046211;0;0;0;0;0;0;5;1108840;2;291736;0;0;0;0;0;0;1;439719;2;377385;0;0;0;0;0;0;379;929784;1;48853;8;453;0;0;0;0;0;0;37;25249;82;180264;160;203753;25;54447;2;11842;16;214267;1;4112;47;186544;4344084;34;"";+5592;+346074;162431;481513;162;16;39;39;0;1624;436;0;1163;0
"01605";"Floridsdorf";"Wien";"Wien";"Floridsdorf";"für den 21. u. 22. Bezirk";"Floridsdorf";"90001";"Wien";437;1038;55;430;380281;2;72;344;340759;0;0;0;0;9;86963;13;908911;3;443491;2;10378;0;0;0;0;2;397087;0;0;0;0;4;54272;2;3683;247;615964;1;22674;24;103075;0;0;0;0;0;0;2;580;87;93074;72;67156;17;18192;1;42;2;1156;2;5067;39;304948;2332950;34;"";+3909;+346486;162310;481526;169;7;14;14;0;658;248;0;397;0
"01606";"Großjedlersdorf I";"Wien";"Wien";"Floridsdorf";"für den 21. u. 22. Bezirk";"Floridsdorf";"90001";"Wien";1678;3554;213;1339;682166;686;1522641;1235;967906;0;0;0;0;0;0;35;62435;0;0;0;0;0;0;0;0;33;58216;0;0;0;0;2;4219;0;0;266;500431;0;0;7;7869;0;0;0;0;0;0;25;17583;90;189667;111;182603;11;39323;0;0;0;0;5;2373;17;61013;3735579;34;"";+5544;+349202;162429;481654;162;14;37;37;0;1452;346;0;1082;0
"01607";"Großjedlersdorf II";"Wien";"Wien";"Floridsdorf";"für den 21. u. 22. Bezirk";"Floridsdorf";"90001";"Wien";460;1264;125;505;797123;237;490645;295;322691;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;229;611710;0;0;25;34252;0;0;0;0;0;0;19;3668;44;127884;107;150352;6;13785;0;0;1;147536;0;0;27;134233;2222169;34;"";+4800;+347429;162353;481557;163;14;18;18;0;895;246;0;608;0
"01609";"Jedlesee";"Wien";"Wien";"Floridsdorf";"für den 21. u. 22. Bezirk";"Floridsdorf";"90001";"Wien";585;1327;50;462;386077;186;293318;515;325446;0;0;0;0;7;177849;2;10039;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10039;158;257111;0;0;46;56086;0;0;0;0;0;0;8;6335;16;37320;75;115424;4;8545;0;0;0;0;0;0;9;33401;1449840;34;"";+3916;+347933;162310;481613;163;7;17;17;0;422;60;0;359;0
"01613";"Leopoldau";"Wien";"Wien";"Floridsdorf";"für den 21. u. 22. Bezirk";"Floridsdorf";"90001";"Wien";2942;5982;754;1520;1789895;1390;4058963;2566;3205695;0;0;0;0;3;53187;1;1565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1565;0;0;515;1359364;0;0;2;94;0;0;0;0;0;0;128;96803;89;285978;203;366811;15;24952;0;0;3;247537;1;2652;74;334537;10468669;34;"";+7577;+348388;162608;481628;163;27;83;83;0;4699;1051;0;3057;0
"01614";"Schwarze Lackenau";"Wien";"Wien";"Floridsdorf";"für den 21. u. 22. Bezirk";"Floridsdorf";"90001";"Wien";827;2148;239;918;178536;34;1602949;1073;549998;0;0;0;0;15;100850;17;1244666;10;1166452;0;0;0;0;0;0;1;806;0;0;0;0;2;24764;4;52644;95;349593;13;162921;0;0;0;0;0;0;0;0;7;6850;11;48258;57;113850;0;0;0;0;0;0;3;2064;4;15650;4026592;34;"";+2799;+348461;162216;481630;166;12;18;18;0;851;54;0;756;0
"01616";"Stammersdorf";"Wien";"Wien";"Floridsdorf";"für den 21. u. 22. Bezirk";"Floridsdorf";"90001";"Wien";3670;7872;516;1503;373158;2617;7509887;1687;1025105;1592;2780157;0;0;27;498960;88;136377;0;0;0;0;1;291;0;0;86;133965;0;0;0;0;1;2121;0;0;396;715328;0;0;0;0;0;0;0;0;0;0;120;158613;95;239654;105;82462;2;5228;3;4037;0;0;33;4086;38;221248;13038972;34;"";+5888;+351619;162446;481812;173;25;140;139;1;3019;832;0;2161;0
"01617";"Strebersdorf";"Wien";"Wien";"Floridsdorf";"für den 21. u. 22. Bezirk";"Floridsdorf";"90001";"Wien";1395;2965;290;667;264646;1177;2493546;850;917883;8;15739;0;0;1;3500;45;66345;0;0;0;0;0;0;0;0;45;66345;0;0;0;0;0;0;0;0;238;867424;1;11106;12;79391;0;0;0;0;0;0;45;51777;36;117779;113;172445;2;1775;0;0;4;78647;0;0;25;354504;4629083;34;"";+3633;+350193;162256;481726;166;7;56;56;0;2361;675;0;1663;0
"01620";"Brigittenau";"Wien";"Wien";"Floridsdorf";"für den 2. u. 20. Bezirk";"Brigittenau";"90001";"Wien";1435;2560;165;1581;1805832;69;176148;301;398042;0;0;0;0;65;103939;12;309290;2;8784;0;0;0;0;0;0;6;291054;0;0;0;0;0;0;4;9452;535;1975690;1;8951;16;43450;0;0;0;0;0;0;33;16088;185;758731;123;261564;23;146458;11;14282;61;604932;14;23088;68;98146;4768941;34;"";+3681;+344771;162258;481431;163;38;33;33;0;3705;2456;0;1224;0
"01651";"Aspern";"Wien";"Wien";"Donaustadt";"für den 21. u. 22. Bezirk";"Donaustadt";"90001";"Wien";4327;8883;1058;2316;493368;2071;9794849;3790;4195301;0;0;0;0;114;1372000;6;344215;1;196137;0;0;0;0;0;0;0;0;0;0;0;0;2;5812;3;142266;678;3685974;0;0;16;2802;0;0;0;0;0;0;257;313402;90;301708;247;429513;23;31139;0;0;0;0;5;1261736;40;1345674;19885707;34;"";+11243;+342181;162905;481306;158;38;97;97;0;7091;3231;0;3786;0
"01652";"Breitenlee";"Wien";"Wien";"Donaustadt";"für den 21. u. 22. Bezirk";"Donaustadt";"90001";"Wien";1039;2092;455;472;325679;776;7273095;619;694966;0;0;0;0;7;47902;10;118565;0;0;0;0;0;0;3;15274;0;0;0;0;0;0;7;103291;0;0;216;1614359;0;0;0;0;0;0;0;0;0;0;98;208646;27;92736;61;101432;0;0;2;271;3;1013616;1;25714;24;171944;10074566;34;"";+12246;+345892;162954;481506;159;25;46;46;0;2437;1169;0;1237;0
"01654";"Eßling";"Wien";"Wien";"Donaustadt";"für den 21. u. 22. Bezirk";"Donaustadt";"90001";"Wien";4718;8434;1119;2208;401568;1390;10314048;4475;2902742;0;0;0;0;6;79122;5;67474;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;67474;0;0;563;1213181;0;0;16;28763;0;0;0;0;0;0;133;225236;123;327106;238;327024;9;27586;3;3068;0;0;0;0;41;274398;14978135;34;"";+15329;+344271;163223;481414;157;28;93;93;0;5543;2084;0;3421;0
"01657";"Leopoldstadt";"Wien";"Wien";"Donaustadt";"für den 2. u. 20. Bezirk";"Leopoldstadt";"90001";"Wien";2312;4350;161;2619;2495220;266;4449557;532;1995954;0;0;0;0;219;2236705;31;2832500;1;1828678;0;0;0;0;3;16630;8;759840;0;0;0;0;11;147199;8;80153;687;4132453;0;0;67;383448;0;0;0;0;0;0;32;110068;203;1305189;205;368803;54;218304;0;0;27;866273;25;161382;74;718986;18142389;34;"";+6308;+340657;162506;481217;159;77;89;89;0;5545;4253;0;1265;0
"01658";"Hirschstetten";"Wien";"Wien";"Donaustadt";"für den 21. u. 22. Bezirk";"Donaustadt";"90001";"Wien";1379;2618;176;954;534707;401;2045637;910;1250479;0;0;0;0;3;35777;2;233250;0;0;0;0;0;0;0;0;0;0;1;205150;0;0;1;28100;0;0;357;1419617;0;0;15;26539;0;0;0;0;0;0;85;75937;52;169906;64;98703;2;4817;0;0;2;40485;0;0;137;1003230;5519467;34;"";+9909;+344179;162800;481411;157;15;40;40;0;2296;1421;0;859;0
"01660";"Kagran";"Wien";"Wien";"Donaustadt";"für den 21. u. 22. Bezirk";"Donaustadt";"90001";"Wien";2870;6749;742;2215;1343383;1164;4280371;2639;3291639;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;768;1815717;1;384;89;128047;0;0;1;29056;0;0;149;143985;155;388335;239;355374;18;37281;3;9266;29;221663;0;0;84;502326;10731110;34;"";+8207;+345674;162638;481500;161;37;94;94;0;4443;991;0;3194;0
"01661";"Kaiserebersdorf Herrschaft";"Wien";"Wien";"Donaustadt";"für den 21. u. 22. Bezirk";"Donaustadt";"90001";"Wien";19;515;2;4;19220;152;5566265;0;0;0;0;0;0;185;9587207;28;2681743;4;1626040;0;0;0;0;11;427551;4;311810;0;0;1;23100;0;0;8;293242;146;6764932;0;0;0;0;0;0;0;0;0;0;78;247058;3;26668;0;0;0;0;0;0;4;20030;34;882382;27;5588794;24619367;34;"";+14707;+337414;163152;481032;152;12;83;83;0;214;182;0;32;0
"01662";"Landjägermeisteramt";"Wien";"Wien";"Donaustadt";"für den 21. u. 22. Bezirk";"Donaustadt";"90001";"Wien";3;48;0;1;750;5;107600;0;0;0;0;0;0;27;805670;2;338110;1;302010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;36100;13;792330;0;0;0;0;0;0;0;0;0;0;6;15930;0;0;0;0;0;0;0;0;0;0;0;0;7;776400;2044460;34;"";+11443;+338041;162914;481052;162;2;6;6;0;0;0;0;0;0
"01665";"Stadlau";"Wien";"Wien";"Donaustadt";"für den 21. u. 22. Bezirk";"Donaustadt";"90001";"Wien";1132;2502;348;430;427363;530;1597655;1130;1603993;0;0;0;0;25;136268;90;699753;30;453815;0;0;0;0;1;33572;0;0;0;0;48;137265;4;9408;7;65693;300;489101;2;1809;12;6447;0;0;0;0;0;0;99;67297;79;150369;64;83819;5;10880;0;0;0;0;0;0;39;168480;4954133;34;"";+8452;+342893;162650;481330;161;25;36;36;0;1869;518;0;1289;0
"01668";"Süssenbrunn";"Wien";"Wien";"Donaustadt";"für den 21. u. 22. Bezirk";"Donaustadt";"90001";"Wien";592;1137;72;267;125719;399;3422845;316;260934;1;1774;0;0;11;30050;13;347626;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;347626;0;0;155;823753;0;0;0;0;0;0;3;35872;0;0;25;39943;18;38996;54;43186;6;10333;5;2112;2;129398;10;247121;32;276792;5012701;34;"";+11866;+348931;162936;481645;159;7;48;48;0;1227;813;0;402;0
"01669";"Kaisermühlen";"Wien";"Wien";"Donaustadt";"für den 21. u. 22. Bezirk";"Donaustadt";"90001";"Wien";291;954;58;367;495503;97;216340;275;438781;0;0;0;0;19;439275;10;2484849;2;157650;1;161717;0;0;0;0;3;1705637;2;388429;0;0;2;71416;0;0;188;1312886;1;16063;33;139376;0;0;0;0;0;0;10;7348;56;205212;30;60305;6;22299;10;109839;3;1274;0;0;39;751170;5387634;34;"";+6528;+344019;162516;481406;162;14;17;17;0;1749;1268;0;443;0
"01701";"Gugging";"Niederösterreich";"Wien";"Klosterneuburg";"Wien-Umgebung";"Wien - Umgebung";"32408";"Klosterneuburg";567;1104;58;352;119413;355;1606843;323;485314;0;0;0;0;65;2147236;10;22542;0;0;0;0;4;9039;4;8675;0;0;0;0;0;0;2;4828;0;0;78;124780;0;0;12;36058;1;11951;0;0;2;18784;15;9005;1;5720;30;20205;4;6224;10;3841;0;0;0;0;3;12992;4506128;34;"";-6019;+352695;161508;481847;239;3;39;39;0;3880;3420;0;456;0
"01702";"Höflein an der Donau";"Niederösterreich";"Wien";"Klosterneuburg";"Wien-Umgebung";"Wien - Umgebung";"32408";"Klosterneuburg";664;1522;18;536;63322;193;384292;606;442212;5;19117;0;0;150;1867017;7;865210;2;829959;0;0;1;173;3;18875;0;0;1;16203;0;0;0;0;0;0;85;264097;0;0;0;0;2;18102;0;0;0;0;34;43521;26;43719;11;7545;2;13678;2;573;1;45765;5;87781;2;3413;3905267;34;"";-4358;+356819;161628;482101;170;5;39;39;0;3478;3209;0;259;0
"01703";"Kierling";"Niederösterreich";"Wien";"Klosterneuburg";"Wien-Umgebung";"Wien - Umgebung";"32408";"Klosterneuburg";1734;4336;449;887;266924;1530;2210324;1282;1368066;39;39815;0;0;606;7298225;11;39060;0;0;0;0;11;39060;0;0;0;0;0;0;0;0;0;0;0;0;182;255223;0;0;4;25861;0;0;0;0;0;0;62;61314;17;22190;58;80074;0;0;25;10314;0;0;4;1157;12;54313;11477637;34;"";-4297;+352248;161631;481833;212;7;67;66;1;5853;3743;0;2103;0
"01704";"Klosterneuburg";"Niederösterreich";"Wien";"Klosterneuburg";"Wien-Umgebung";"Wien - Umgebung";"32408";"Klosterneuburg";5121;10675;819;3438;993701;2177;2912848;4206;3198999;239;595360;0;0;324;1335370;18;1387100;4;1257312;0;0;8;80073;0;0;0;0;0;0;0;0;2;11621;4;38094;759;1877794;1;35881;9;61575;8;91494;0;0;0;0;168;85617;101;137662;340;392013;13;19659;58;36177;7;130508;16;629810;38;257398;12301172;34;"";-473;+352105;161937;481828;194;23;162;162;0;15404;10286;0;5019;0
"01705";"Kritzendorf";"Niederösterreich";"Wien";"Klosterneuburg";"Wien-Umgebung";"Wien - Umgebung";"32408";"Klosterneuburg";1456;3801;243;1023;205079;640;1619223;1569;1858401;120;213371;0;0;404;6307867;27;1655207;6;1359897;0;0;5;9671;0;0;9;142603;1;11266;1;1831;5;129939;0;0;242;483912;3;44613;0;0;2;19986;0;0;0;0;75;120030;65;77228;76;74616;2;13250;0;0;1;75048;5;6508;13;52633;12343060;34;"";-2236;+354377;161811;481942;205;25;84;84;0;6923;4971;0;1947;0
"01706";"Weidling";"Niederösterreich";"Wien";"Klosterneuburg";"Wien-Umgebung";"Wien - Umgebung";"32408";"Klosterneuburg";1726;3920;203;1293;260378;826;2204291;1439;1591669;218;544172;0;0;144;9590890;15;101957;0;0;0;0;12;99437;3;2520;0;0;0;0;0;0;0;0;0;0;222;338412;0;0;0;0;2;448;1;25179;0;0;84;74948;56;114536;64;106381;0;0;2;661;0;0;4;763;9;15496;14631769;34;"";-1726;+350301;161836;481730;198;24;90;90;0;17925;16334;0;1572;0
"01707";"Weidlingbach";"Niederösterreich";"Wien";"Klosterneuburg";"Wien-Umgebung";"Wien - Umgebung";"32408";"Klosterneuburg";442;887;35;354;41311;152;1392405;389;526074;0;0;0;0;55;14819621;12;45031;0;0;0;0;12;45031;0;0;0;0;0;0;0;0;0;0;0;0;43;205873;0;0;0;0;2;1934;0;0;0;0;20;49215;10;126224;10;27386;0;0;0;0;0;0;0;0;1;1114;17030315;34;"";-7586;+347240;161352;481550;413;11;30;30;0;5608;5323;0;284;0
"01708";"Gerasdorf";"Niederösterreich";"Wien";"Klosterneuburg";"Wien-Umgebung";"Wien - Umgebung";"32404";"Gerasdorf bei Wien";3632;5991;1159;2166;633007;2308;14573304;2059;1138576;9;11770;0;0;46;157210;3;23109;0;0;0;0;0;0;2;9737;0;0;0;0;0;0;1;13372;0;0;362;1132219;2;56365;6;42673;12;136615;1;2224;0;0;148;372196;47;58644;92;118855;1;912;20;52264;14;232827;1;100;18;58544;17669195;34;"";+10335;+350732;162822;481743;162;13;135;135;0;11355;5719;0;5438;0
"01709";"Kapellerfeld";"Niederösterreich";"Wien";"Klosterneuburg";"Wien-Umgebung";"Wien - Umgebung";"32404";"Gerasdorf bei Wien";1680;2605;158;801;240551;1197;6784689;833;486564;1;3959;0;0;4;14724;4;42929;0;0;0;0;0;0;4;42929;0;0;0;0;0;0;0;0;0;0;167;436388;0;0;0;0;2;8247;0;0;0;0;49;72918;30;16253;79;123514;0;0;0;0;4;135210;0;0;3;80246;8009804;34;"";+12556;+352724;163009;481848;162;4;51;51;0;1588;895;0;691;0
"01710";"Seyring";"Niederösterreich";"Wien";"Klosterneuburg";"Wien-Umgebung";"Wien - Umgebung";"32404";"Gerasdorf bei Wien";1038;1792;280;326;165094;1129;8573051;303;242064;0;0;0;0;35;153640;4;16142;0;0;0;0;0;0;4;16142;0;0;0;0;0;0;0;0;0;0;125;389255;0;0;5;55297;7;92986;0;0;0;0;58;116583;17;16257;14;28492;0;0;8;11351;3;30197;2;2046;11;36046;9539246;34;"";+11395;+355015;162913;482002;166;5;79;79;0;3251;2137;0;1091;0
"01801";"Atzgersdorf";"Wien";"Wien";"Liesing";"für den 12.,13.,14.u.23.Bez.";"Liesing";"90001";"Wien";1329;3106;264;1279;918090;404;824623;1010;1005688;1;1986;0;0;4;4681;42;72848;0;0;0;0;38;71474;3;1231;0;0;0;0;0;0;1;143;0;0;377;939730;0;0;2;227;0;0;0;0;0;0;45;36720;139;226888;119;179985;5;5776;14;17809;6;176469;0;0;47;295856;3767646;34;"";-2920;+334211;161739;480849;214;20;30;30;0;5144;3295;0;1789;0
"01802";"Erlaa";"Wien";"Wien";"Liesing";"für den 12.,13.,14.u.23.Bez.";"Liesing";"90001";"Wien";773;1710;223;647;432800;278;515688;630;904400;0;0;0;0;8;121071;1;4484;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4484;0;0;157;404953;0;0;1;15918;0;0;6;54718;0;0;17;13446;41;49495;68;127609;2;2071;0;0;2;14093;0;0;20;127603;2383396;34;"";-1521;+333854;161846;480837;202;10;19;19;0;1228;267;0;932;0
"01803";"Inzersdorf";"Wien";"Wien";"Liesing";"für den 12.,13.,14.u.23.Bez.";"Liesing";"90001";"Wien";2493;5234;856;1743;1358621;906;3642988;1972;1545332;0;0;0;0;0;0;18;168595;0;0;0;0;13;126579;4;3262;0;0;1;38754;0;0;0;0;0;0;620;1895071;1;70223;7;35812;0;0;0;0;0;0;149;74167;149;442115;195;355414;5;9798;5;4684;12;120565;0;0;97;782293;8610607;34;"";-1213;+334212;161901;480849;185;31;62;62;0;8461;4067;0;3981;0
"01804";"Kalksburg";"Wien";"Wien";"Liesing";"für den 12.,13.,14.u.23.Bez.";"Liesing";"90001";"Wien";400;956;38;267;87701;222;978218;312;474756;35;63772;0;0;58;1948071;15;68801;0;0;0;0;13;59813;0;0;0;0;0;0;2;8988;0;0;0;0;58;134613;0;0;2;28524;0;0;1;10396;0;0;21;10026;16;30705;11;11275;0;0;1;145;0;0;0;0;6;43542;3755932;34;"";-7044;+333309;161419;480819;292;6;20;20;0;1195;947;0;245;0
"01805";"Liesing";"Wien";"Wien";"Liesing";"für den 12.,13.,14.u.23.Bez.";"Liesing";"90001";"Wien";1047;2380;136;895;819101;281;512546;791;486996;66;132218;0;0;5;5841;62;51863;0;0;0;0;57;48979;4;204;0;0;0;0;0;0;1;2680;0;0;293;728987;0;0;0;0;0;0;0;0;0;0;52;14487;39;111840;117;200732;1;5789;10;8372;6;61741;0;0;68;326026;2737552;34;"";-4191;+333370;161637;480821;220;20;29;29;0;2872;1974;0;888;0
"01806";"Mauer";"Wien";"Wien";"Liesing";"für den 12.,13.,14.u.23.Bez.";"Liesing";"90001";"Wien";3392;6528;413;2431;819251;641;819295;3010;2376984;136;259938;0;0;10;1429350;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;327;741046;0;0;0;0;0;0;0;0;0;0;55;62419;77;153298;178;343625;3;5791;1;213;2;18500;0;0;11;157200;6445864;34;"";-4672;+334681;161614;480904;243;24;55;55;0;5306;3018;0;2278;0
"01807";"Rodaun";"Wien";"Wien";"Liesing";"für den 12.,13.,14.u.23.Bez.";"Liesing";"90001";"Wien";717;1658;89;632;193757;166;217947;673;646597;4;8785;0;0;18;776009;55;87154;0;0;0;0;53;87065;0;0;0;0;0;0;0;0;0;0;2;89;118;213821;0;0;3;14402;0;0;0;0;0;0;18;16887;45;94661;31;54625;0;0;5;5257;3;9304;2;848;11;17837;2144070;34;"";-5670;+332657;161526;480758;267;13;18;18;0;2341;1763;0;576;0
"01808";"Siebenhirten";"Wien";"Wien";"Liesing";"für den 12.,13.,14.u.23.Bez.";"Liesing";"90001";"Wien";891;1937;242;664;338125;448;1275183;645;430644;0;0;0;0;0;0;12;15989;0;0;0;0;12;15989;0;0;0;0;0;0;0;0;0;0;0;0;175;454053;1;25082;3;1083;0;0;0;0;0;0;29;23571;35;56537;69;190777;0;0;1;4951;0;0;1;53;36;151999;2513994;34;"";-1450;+332084;161850;480740;224;13;21;21;0;1864;734;0;1073;0
"01901";"Au am Kraking";"Niederösterreich";"Wien";"Purkersdorf";"Wien-Umgebung";"Wien - Umgebung";"32415";"Pressbaum";90;339;7;35;5833;118;1170984;64;103446;0;0;0;0;87;8133064;4;12647;0;0;0;0;4;12647;0;0;0;0;0;0;0;0;0;0;0;0;36;102561;0;0;0;0;8;67009;0;0;0;0;24;32735;1;87;0;0;0;0;0;0;0;0;1;99;2;2631;9528535;34;"";-20709;+341798;160317;481253;292;7;18;18;0;906;823;0;83;0
"01902";"Gablitz";"Niederösterreich";"Wien";"Purkersdorf";"Wien-Umgebung";"Wien - Umgebung";"32403";"Gablitz";2133;3782;136;961;176227;376;2601631;2129;1869896;0;0;0;0;97;12977329;19;60941;0;0;0;0;18;58242;0;0;0;0;0;0;0;0;1;2699;0;0;330;476484;0;0;4;57937;1;9750;0;0;0;0;141;127154;53;113396;89;89290;1;445;19;13540;0;0;0;0;22;64972;18162508;34;"";-13463;+343215;160908;481340;283;25;49;49;0;9366;8460;0;902;0
